BADGE,CLUSTER
1019779,5422
1019808,5422
1019807,5422
1019780,5422
1019781,5422
1019809,5422
1019778,5422
1019860,5422
1019806,5422
1019819,5423
1054618,5423
1019818,5423
1019820,5423
1019783,5423
1019821,5423
1023742,5424
1019787,5424
1023745,5424
1019786,5424
1019788,5424
1023743,5424
1019789,5425
1019792,5426
1019791,5426
1019793,5426
1031754,5426
1019790,5426
1020908,5426
1020909,5426
1019859,5427
1019795,5427
1019797,5427
1019855,5427
1019861,5427
1019794,5427
1019825,5428
1019826,5428
1019829,5428
1047392,5428
1019796,5428
1019869,5429
1137629,5429
1019798,5429
1019802,5429
1019803,5429
1049016,5429
1019804,5429
1019868,5429
1019852,5430
1019801,5430
1019800,5430
1019835,5431
1019832,5431
1019836,5431
1019810,5431
1019837,5431
1019833,5431
1019811,5431
1023716,5432
1019812,5432
1019830,5432
1019831,5432
1023764,5432
1027486,5432
1277021,5433
1019813,5433
1019864,5434
1019814,5434
1019849,5434
1055315,5434
1019847,5434
1019865,5434
1261936,5435
1019816,5435
1019863,5435
1019815,5435
1135829,5435
1019817,5435
1020918,5436
1020919,5436
1019822,5436
1020898,5436
1020866,5436
1031751,5436
1020874,5437
1020922,5437
1020923,5437
1020924,5437
1020925,5437
1019823,5437
1019824,5438
1019834,5439
1020910,5440
1019841,5440
1019838,5440
1020913,5440
1019839,5440
1019840,5440
1023668,5441
1023675,5441
1023677,5441
1019843,5441
1023676,5441
1019845,5441
1019842,5441
1019844,5442
1019870,5443
1237755,5443
1019935,5443
1024621,5443
1024618,5443
1024620,5443
1024619,5443
1019934,5443
1019937,5443
1024669,5444
1024632,5444
1024631,5444
1024590,5444
1024593,5444
1024633,5444
1019871,5444
1024592,5444
1019873,5445
1024663,5445
1024667,5445
1019872,5445
1023535,5445
1024668,5445
1019936,5445
1019874,5446
1019875,5447
1028236,5448
1020162,5448
1019878,5448
1020287,5448
1020165,5448
1020164,5448
1019929,5448
1019964,5449
1019963,5449
1019880,5449
1019930,5449
1019879,5449
1019881,5449
1019962,5449
1020194,5450
1019896,5450
1019882,5450
1019911,5450
1019885,5450
1019884,5450
1019883,5450
1019912,5450
1019910,5450
1019893,5451
1019890,5451
1019891,5451
1019892,5451
1020163,5451
1020195,5452
1019897,5452
1019931,5452
1020196,5452
1019894,5452
1027687,5452
1019895,5452
1020197,5452
1019902,5453
1019904,5453
1019906,5454
1048986,5454
1019917,5455
1019951,5455
1019916,5455
1019914,5455
1020201,5455
1019915,5455
1019945,5455
1019926,5456
1019932,5457
1020174,5457
1020177,5457
1019954,5457
1025794,5457
1020175,5457
1019955,5457
1048983,5457
1020176,5457
1019933,5458
1019944,5459
1019942,5459
1020192,5459
1020205,5459
1020204,5459
1020203,5459
1020190,5459
1019943,5460
1055276,5461
1019953,5461
1019956,5462
1019957,5463
1020111,5464
1020080,5464
1020113,5464
1020143,5464
1019958,5464
1020129,5464
1024656,5465
1024657,5465
1019960,5465
1019961,5465
1019959,5465
1024655,5465
1019965,5466
1216069,5467
1289822,5467
1228366,5467
1197540,5467
1019970,5467
1019971,5467
1119933,5467
1072224,5467
1228719,5467
1227243,5467
1227245,5467
1228718,5467
1228720,5467
1096327,5468
1095500,5468
1096317,5468
1096263,5468
1095526,5468
1095548,5468
1095497,5468
1019972,5468
1096286,5468
1227296,5469
1227275,5469
1227276,5469
1019973,5469
1289771,5469
1265996,5469
1227274,5469
1227295,5469
1227294,5469
1027058,5470
1020048,5470
1019974,5470
1026974,5470
1020046,5470
1026975,5470
1019975,5471
1019976,5471
1134368,5471
1052649,5471
1026997,5471
1138570,5471
1026994,5471
1026996,5471
1027006,5471
1020525,5471
1029606,5471
1019977,5471
1027061,5471
1027007,5471
1073330,5471
1111394,5472
1111097,5472
1105731,5472
1111079,5472
1019978,5472
1105732,5472
1111077,5472
1054028,5473
1054015,5473
1054147,5473
1019979,5473
1054014,5473
1019980,5474
1227604,5474
1226975,5474
1020421,5475
1020388,5475
1020424,5475
1020399,5475
1019981,5475
1047738,5476
1020527,5476
1019990,5476
1019991,5476
1020479,5476
1019986,5476
1020529,5476
1020481,5476
1019989,5477
1020526,5477
1019987,5477
1020528,5477
1019988,5477
1019996,5478
1048742,5478
1020058,5478
1020497,5478
1019995,5478
1019993,5478
1019992,5478
1019994,5479
1226918,5479
1227189,5479
1023679,5479
1226919,5479
1227602,5479
1227273,5480
1227272,5480
1227270,5480
1019997,5480
1225848,5480
1249938,5481
1020000,5481
1019999,5481
1021010,5481
1019998,5481
1020001,5481
1246109,5481
1020005,5482
1023257,5482
1020002,5482
1023261,5482
1020004,5482
1023249,5483
1023246,5483
1023303,5483
1027052,5483
1020003,5483
1023247,5483
1023248,5483
1020006,5484
1020465,5484
1020013,5484
1119932,5484
1020060,5484
1020012,5484
1020494,5485
1020059,5485
1020495,5485
1020056,5485
1020008,5485
1020007,5485
1020009,5486
1020010,5487
1020011,5488
1021888,5489
1023270,5489
1020018,5489
1032421,5489
1021887,5489
1023287,5489
1021886,5489
1020019,5490
1020231,5490
1023240,5491
1027022,5491
1020021,5491
1020042,5491
1020530,5491
1027023,5491
1027029,5491
1020022,5492
1200844,5493
1200845,5493
1134390,5493
1226346,5493
1020023,5493
1201848,5493
1133306,5493
1201849,5493
1265947,5493
1289741,5493
1201847,5494
1020024,5494
1020025,5494
1266060,5494
1289744,5494
1228152,5494
1228151,5494
1228153,5494
1227369,5495
1227367,5495
1227419,5495
1052178,5495
1227366,5495
1072225,5495
1020026,5495
1053489,5496
1053490,5496
1053502,5496
1020027,5496
1225893,5496
1227188,5497
1227186,5497
1227187,5497
1020029,5497
1216783,5498
1225974,5498
1225985,5498
1268955,5498
1020034,5498
1020041,5498
1020035,5498
1228575,5499
1201883,5499
1020037,5499
1201882,5499
1275787,5500
1227639,5500
1227620,5500
1227618,5500
1020039,5500
1227619,5500
1020040,5501
1020504,5502
1020043,5502
1020044,5502
1020505,5502
1027057,5502
1027054,5502
1027055,5502
1020502,5502
1027056,5502
1020503,5502
1027044,5503
1027042,5503
1027045,5503
1026976,5503
1027043,5503
1026977,5503
1020047,5503
1227000,5504
1216020,5504
1216781,5504
1020049,5504
1023598,5504
1289760,5504
1216780,5504
1020050,5505
1020524,5506
1020053,5506
1020051,5506
1023230,5506
1020522,5506
1020052,5506
1020464,5507
1020462,5507
1020055,5507
1020463,5507
1047735,5507
1020054,5507
1020057,5508
1048741,5508
1020062,5509
1020063,5510
1027846,5510
1027849,5510
1020096,5510
1027847,5510
1027848,5510
1020128,5511
1020110,5511
1020065,5511
1027916,5511
1020064,5511
1020126,5511
1020103,5512
1020105,5512
1020068,5512
1020107,5512
1020108,5512
1023856,5512
1020069,5512
1020066,5512
1020067,5513
1048878,5514
1021061,5514
1020072,5514
1020073,5514
1020070,5514
1020071,5514
1020075,5515
1021438,5515
1020074,5515
1020140,5515
1021040,5515
1053695,5515
1020076,5516
1020124,5517
1020123,5517
1020119,5517
1020077,5517
1020118,5517
1020125,5517
1020122,5517
1020120,5517
1020079,5518
1020078,5518
1020145,5518
1023523,5518
1020144,5518
1020142,5518
1020081,5518
1020149,5519
1020082,5519
1020099,5519
1020084,5519
1020148,5519
1020085,5519
1027851,5519
1020083,5519
1122310,5520
1020086,5520
1307546,5520
1109938,5520
1271954,5520
1039844,5520
1046328,5520
1312241,5520
1135812,5521
1020088,5521
1020152,5521
1021088,5521
1021087,5521
1020150,5521
1020151,5521
1250005,5521
1020087,5521
1021089,5521
1020089,5522
1020091,5523
1020095,5524
1056068,5524
1027924,5524
1020097,5524
1027923,5524
1073287,5524
1132984,5524
1020094,5524
1097973,5524
1027853,5525
1020100,5525
1027850,5525
1020101,5525
1027852,5525
1020136,5526
1020134,5526
1020137,5526
1020135,5526
1020109,5526
1020104,5526
1020106,5526
1048780,5527
1020112,5527
1054116,5528
1020114,5528
1020116,5528
1020115,5528
1027931,5528
1027883,5529
1020117,5529
1027882,5529
1020121,5530
1271071,5531
1020127,5531
1268317,5531
1268318,5531
1020130,5532
1027898,5533
1020138,5533
1021039,5533
1027901,5533
1020139,5533
1027900,5533
1048928,5534
1027932,5534
1048778,5534
1020141,5534
1020147,5535
1020153,5536
1020156,5537
1027885,5537
1023557,5537
1027880,5537
1020154,5537
1020155,5537
1020157,5538
1054115,5538
1027930,5538
1027933,5538
1027899,5538
1026170,5538
1020158,5539
1020241,5540
1020159,5540
1020240,5540
1020161,5540
1020160,5540
1020238,5540
1020239,5540
1020709,5541
1020166,5541
1020219,5541
1021275,5541
1053559,5541
1020169,5541
1020216,5541
1020218,5541
1053689,5542
1021276,5542
1020217,5542
1020214,5542
1020215,5542
1020167,5542
1023653,5542
1020168,5543
1048984,5543
1020170,5544
1021441,5544
1020222,5544
1021440,5544
1020223,5544
1020225,5544
1025773,5544
1020172,5545
1020171,5545
1020224,5545
1026171,5545
1021439,5545
1023566,5545
1026481,5545
1020221,5546
1027611,5546
1020220,5546
1023650,5546
1026480,5546
1020181,5546
1020210,5547
1020236,5547
1020182,5547
1020235,5547
1020211,5547
1020237,5547
1020234,5547
1020184,5548
1020185,5549
1020191,5550
1020193,5551
1020202,5552
1020212,5553
1020213,5553
1020226,5554
1020230,5555
1227153,5556
1226718,5556
1226520,5556
1226518,5556
1269245,5556
1020242,5556
1226753,5557
1228275,5557
1020243,5557
1227323,5557
1228286,5557
1226720,5557
1227325,5557
1229366,5558
1228913,5558
1228911,5558
1229368,5558
1020245,5558
1137846,5558
1229369,5558
1020247,5559
1125061,5559
1125014,5559
1029049,5559
1125013,5559
1125016,5559
1020852,5560
1020249,5560
1020850,5560
1020835,5560
1020851,5560
1020834,5560
1020250,5561
1020258,5562
1020259,5563
1020261,5564
1020292,5564
1020260,5564
1020289,5564
1020335,5564
1020277,5564
1020275,5565
1020263,5565
1020265,5565
1020264,5565
1020336,5565
1020262,5565
1020337,5565
1020290,5565
1020977,5566
1020266,5566
1020959,5566
1049042,5566
1020347,5566
1020960,5566
1020348,5566
1023518,5566
1020301,5566
1020349,5566
1020267,5566
1020945,5566
1020268,5567
1049039,5567
1020271,5568
1020279,5569
1020280,5569
1020340,5569
1020343,5569
1020278,5569
1020281,5569
1020926,5570
1020285,5570
1223150,5570
1020284,5570
1020927,5570
1027819,5570
1020293,5571
1020291,5571
1132983,5572
1020307,5572
1073282,5573
1020308,5573
1020325,5573
1232000,5573
1020324,5573
1052659,5573
1302790,5574
1311937,5574
1111272,5574
1030369,5574
1311934,5574
1035012,5574
1128786,5574
1092593,5574
1020309,5574
1048760,5575
1020310,5575
1020320,5576
1020311,5576
1020313,5577
1048759,5577
1020344,5578
1020318,5578
1020314,5578
1020317,5578
1020319,5578
1020321,5578
1020315,5578
1020322,5579
1090713,5579
1113889,5579
1092510,5579
1131003,5579
1092508,5579
1090714,5579
1221509,5580
1221558,5580
1221556,5580
1221557,5580
1128664,5580
1267850,5580
1020323,5580
1020327,5581
1219518,5582
1191114,5582
1187865,5582
1189360,5582
1073001,5582
1189361,5582
1189358,5582
1189383,5582
1186982,5582
1189384,5582
1189359,5582
1020329,5582
1219516,5582
1020331,5583
1048773,5584
1020334,5584
1020562,5585
1020341,5585
1020564,5585
1020596,5585
1020563,5585
1020597,5585
1020565,5585
1020342,5586
1048758,5587
1020345,5587
1020346,5588
1020353,5589
1020883,5589
1020836,5589
1020884,5589
1023574,5589
1020352,5589
1020833,5590
1020880,5590
1020354,5590
1023855,5590
1020879,5590
1020832,5590
1020360,5591
1020439,5591
1020830,5591
1020441,5591
1020357,5591
1020355,5591
1020408,5592
1020364,5592
1020358,5592
1020409,5592
1020359,5592
1020362,5592
1020361,5593
1020363,5594
1020365,5594
1020366,5595
1063521,5595
1020383,5596
1020373,5596
1020369,5596
1020367,5596
1020370,5596
1020385,5596
1095639,5596
1020368,5597
1020397,5598
1020392,5598
1020374,5598
1020396,5598
1020390,5598
1020393,5598
1020391,5598
1105194,5599
1094661,5599
1094663,5599
1020378,5599
1020384,5600
1020386,5601
1020894,5602
1020897,5602
1020896,5602
1020403,5602
1020405,5602
1020404,5602
1034664,5603
1020407,5603
1040354,5603
1040299,5603
1043473,5603
1032481,5603
1043393,5603
1020410,5604
1020412,5605
1020902,5605
1020413,5605
1020427,5606
1020428,5606
1020416,5606
1020901,5606
1020429,5606
1020417,5606
1020414,5606
1128459,5606
1020422,5607
1055298,5608
1020426,5608
1020436,5609
1020430,5609
1020432,5609
1020431,5609
1020433,5609
1020434,5610
1048735,5610
1020437,5611
1049015,5612
1020440,5612
1020444,5613
1020888,5613
1020443,5613
1020837,5613
1020442,5613
1020445,5613
1020511,5614
1020449,5614
1020513,5614
1020510,5614
1020512,5614
1020447,5614
1020446,5614
1020448,5615
1020518,5616
1020453,5616
1048743,5616
1020500,5616
1020451,5616
1020516,5616
1020517,5616
1020514,5616
1020450,5616
1020452,5617
1020531,5617
1020469,5617
1070910,5617
1135191,5617
1020466,5617
1020456,5618
1020493,5618
1020491,5618
1020490,5618
1020457,5618
1027038,5618
1020455,5618
1132991,5618
1047443,5618
1020492,5618
1020454,5618
1020520,5619
1020458,5619
1020535,5619
1020534,5619
1020521,5619
1020537,5619
1020536,5619
1020519,5619
1020508,5620
1020507,5620
1020460,5620
1020459,5620
1020461,5620
1029603,5620
1020533,5621
1020499,5621
1020467,5621
1020468,5621
1020532,5621
1020501,5621
1020498,5621
1225926,5622
1225924,5622
1225927,5622
1225929,5622
1020474,5622
1225923,5622
1225944,5623
1225938,5623
1225945,5623
1020475,5623
1225939,5623
1226988,5624
1226989,5624
1020476,5624
1226987,5624
1226986,5624
1225928,5625
1228511,5625
1225943,5625
1020477,5625
1225922,5625
1225942,5625
1023554,5626
1227603,5626
1020480,5626
1201885,5626
1020478,5626
1020483,5627
1020482,5627
1027010,5627
1027013,5627
1020485,5627
1027012,5627
1020541,5628
1020539,5628
1020484,5628
1020538,5628
1020540,5628
1135025,5629
1201326,5629
1222611,5629
1127492,5629
1222610,5629
1222609,5629
1222608,5629
1020486,5629
1020487,5630
1228570,5630
1020488,5630
1228572,5630
1280101,5630
1228573,5630
1228571,5630
1226623,5630
1020489,5631
1020523,5632
1096090,5632
1097066,5632
1097113,5632
1096542,5632
1096508,5632
1020702,5633
1020705,5633
1047245,5633
1020549,5633
1020551,5634
1020553,5634
1020550,5634
1020552,5634
1020629,5634
1020632,5635
1020554,5635
1023662,5635
1023697,5635
1065597,5635
1020608,5635
1023615,5636
1137222,5636
1023652,5636
1020555,5636
1049036,5636
1020584,5636
1020583,5636
1023616,5636
1134052,5636
1020585,5636
1023614,5636
1020603,5637
1020636,5637
1020637,5637
1020635,5637
1020589,5637
1020605,5637
1020587,5637
1020602,5637
1020557,5637
1020604,5637
1020598,5638
1020567,5638
1049035,5638
1020628,5638
1020599,5638
1020566,5638
1020627,5638
1020600,5638
1020569,5638
1020568,5638
1020601,5638
1020616,5639
1020610,5639
1020614,5639
1020615,5639
1020594,5639
1020613,5639
1020612,5639
1020617,5639
1020595,5640
1020979,5641
1020606,5641
1023552,5641
1020609,5641
1023694,5641
1020607,5641
1023696,5642
1020619,5642
1023636,5642
1023630,5642
1023631,5642
1136749,5642
1131324,5642
1020622,5643
1020626,5643
1020624,5643
1020625,5643
1020623,5643
1020638,5644
1020646,5645
1020643,5645
1020642,5645
1027254,5645
1020639,5645
1020649,5646
1020645,5646
1135123,5646
1020644,5646
1020647,5646
1020641,5646
1138384,5646
1187904,5647
1020648,5647
1187198,5647
1187294,5647
1187879,5647
1187881,5647
1187571,5647
1167904,5647
1187880,5647
1187607,5647
1187024,5647
1187570,5647
1187604,5647
1164032,5647
1187296,5647
1187200,5647
1187573,5647
1187194,5647
1042511,5647
1187201,5647
1187905,5647
1187878,5647
1187199,5647
1187608,5647
1020653,5648
1020652,5648
1020691,5648
1065599,5648
1020651,5648
1020686,5648
1020690,5648
1021647,5649
1249922,5649
1048733,5649
1020660,5649
1020658,5649
1020720,5649
1020654,5649
1020659,5649
1131727,5649
1020657,5649
1020656,5650
1020662,5651
1020663,5652
1021779,5652
1021786,5652
1021758,5652
1048991,5652
1021787,5652
1027872,5652
1027051,5652
1027877,5652
1020680,5653
1020678,5653
1020664,5653
1134660,5653
1138378,5653
1027595,5653
1020806,5654
1020666,5654
1020784,5654
1020669,5654
1020668,5654
1020667,5654
1020807,5654
1020783,5654
1020672,5655
1021541,5655
1021540,5655
1054526,5655
1054479,5655
1132519,5655
1054525,5655
1054527,5655
1054524,5655
1021539,5655
1134411,5655
1020674,5656
1020677,5656
1022481,5656
1020821,5656
1020763,5656
1020824,5656
1278565,5657
1020675,5657
1278601,5657
1278602,5657
1278517,5657
1278550,5657
1278549,5657
1278568,5657
1278514,5657
1278567,5657
1278566,5657
1278513,5657
1278604,5657
1020676,5658
1221588,5659
1020679,5659
1027648,5659
1027646,5659
1221587,5659
1221584,5659
1221586,5659
1023540,5659
1020681,5659
1047668,5660
1047666,5660
1047664,5660
1047676,5660
1022193,5660
1020685,5660
1047665,5660
1022192,5660
1020684,5660
1047663,5660
1020682,5660
1020683,5661
1020687,5662
1020688,5663
1020808,5664
1020707,5664
1020706,5664
1020696,5664
1020694,5664
1020697,5664
1020809,5664
1020695,5665
1020762,5666
1048715,5666
1048716,5666
1020703,5666
1020822,5666
1020823,5666
1020726,5666
1021126,5667
1020803,5667
1020811,5667
1020708,5667
1020810,5667
1040673,5667
1020813,5667
1020716,5668
1070911,5668
1020812,5668
1020727,5668
1020714,5668
1020729,5668
1020717,5668
1020785,5668
1135179,5668
1020775,5668
1021121,5669
1020722,5669
1020786,5669
1023110,5669
1020787,5669
1020788,5669
1020790,5670
1020800,5670
1020792,5670
1020723,5670
1020791,5670
1020793,5670
1020725,5670
1020724,5671
1027125,5672
1027129,5672
1027127,5672
1027144,5672
1027128,5672
1027143,5672
1027126,5672
1020734,5672
1020735,5673
1027104,5673
1027145,5673
1027124,5674
1026690,5674
1027123,5674
1027137,5674
1020736,5674
1027135,5674
1027122,5674
1027134,5674
1134659,5675
1020738,5675
1138380,5675
1020741,5675
1048994,5675
1023531,5675
1020816,5675
1020817,5675
1020739,5675
1020828,5675
1020742,5676
1020746,5677
1020747,5677
1131291,5677
1136566,5677
1020745,5677
1095595,5677
1048992,5677
1020748,5677
1020744,5677
1020743,5677
1027681,5677
1203438,5678
1164333,5678
1164312,5678
1020749,5678
1164335,5678
1166013,5678
1164334,5678
1164398,5678
1164315,5678
1164396,5678
1048993,5679
1021649,5679
1048718,5679
1020753,5679
1027680,5679
1020756,5679
1020752,5679
1020751,5679
1023548,5679
1023547,5679
1020754,5680
1020757,5681
1020755,5681
1020759,5681
1020761,5681
1027679,5681
1020758,5681
1027223,5682
1021079,5682
1020760,5682
1020764,5683
1048714,5684
1020765,5684
1020766,5685
1023564,5686
1021760,5686
1027073,5686
1027072,5686
1020767,5686
1020772,5686
1027118,5686
1020768,5687
1024994,5688
1020770,5688
1020779,5688
1031811,5688
1032460,5688
1020780,5688
1021100,5688
1021101,5688
1048713,5688
1023843,5689
1020771,5689
1020776,5690
1023842,5690
1020829,5690
1020826,5690
1020827,5690
1020774,5690
1020773,5690
1020777,5690
1020778,5691
1023296,5692
1023297,5692
1023294,5692
1023295,5692
1020781,5692
1020789,5693
1020799,5694
1020797,5694
1020802,5694
1020805,5694
1020796,5694
1135085,5694
1020801,5694
1020794,5694
1123502,5695
1020798,5695
1122392,5695
1123503,5695
1020814,5696
1027121,5696
1027119,5696
1020825,5696
1021761,5696
1021759,5696
1095655,5696
1027120,5696
1020815,5696
1022226,5697
1022227,5697
1022228,5697
1028851,5697
1020818,5697
1030486,5698
1030474,5698
1030471,5698
1031193,5698
1030485,5698
1030478,5698
1033777,5698
1030473,5698
1020819,5698
1030475,5698
1047702,5698
1030484,5698
1021804,5698
1031191,5698
1030476,5698
1031194,5698
1030483,5698
1031192,5698
1030472,5698
1030477,5699
1020820,5699
1020842,5700
1020844,5700
1020843,5700
1020838,5700
1020845,5700
1020889,5700
1020887,5700
1020840,5701
1020890,5702
1020892,5702
1020886,5702
1020891,5702
1020841,5702
1020882,5702
1020846,5703
1020853,5704
1020854,5705
1020857,5706
1020858,5706
1020855,5706
1020861,5706
1020856,5706
1020859,5706
1020860,5706
1020863,5707
1020862,5707
1020867,5707
1020868,5707
1020869,5707
1020865,5707
1020916,5708
1020921,5708
1250226,5708
1020864,5708
1020917,5708
1020915,5708
1132441,5708
1020873,5709
1020876,5710
1179685,5711
1102444,5711
1179687,5711
1020878,5711
1179688,5711
1020895,5712
1227441,5713
1020899,5713
1227547,5713
1227440,5713
1227484,5713
1020935,5713
1227485,5713
1020900,5714
1020907,5715
1165947,5716
1167795,5716
1220626,5716
1166415,5716
1020914,5716
1143939,5716
1020920,5717
1020932,5718
1020933,5718
1020993,5718
1020931,5718
1020930,5718
1097519,5719
1227439,5719
1227271,5719
1227438,5719
1227466,5719
1020934,5719
1135222,5719
1225894,5719
1227903,5720
1228574,5720
1227855,5720
1228577,5720
1020936,5720
1218340,5720
1227857,5720
1227226,5721
1020986,5721
1227227,5721
1020937,5721
1226973,5721
1227812,5721
1127643,5721
1020987,5721
1227641,5721
1227229,5721
1228621,5721
1227549,5721
1020989,5721
1222687,5722
1234821,5722
1289737,5722
1227904,5722
1133148,5722
1073333,5722
1222676,5722
1052648,5722
1020938,5722
1222686,5722
1153170,5722
1020939,5723
1089416,5723
1119602,5723
1045347,5723
1119465,5723
1119703,5723
1055229,5724
1020940,5724
1041438,5724
1024549,5724
1024542,5724
1024531,5724
1024516,5724
1024532,5725
1020941,5725
1024495,5725
1024497,5725
1024543,5725
1055228,5725
1024496,5725
1023577,5725
1055270,5726
1020963,5726
1020946,5726
1020996,5726
1023571,5726
1020984,5726
1021135,5726
1020990,5727
1020991,5727
1020980,5727
1020992,5727
1020978,5727
1020947,5727
1020981,5727
1020948,5728
1020954,5728
1020998,5728
1020955,5728
1020965,5728
1020968,5728
1049040,5729
1020949,5729
1020950,5730
1055305,5730
1020953,5730
1023546,5730
1024483,5730
1024482,5730
1048095,5731
1027345,5731
1055272,5731
1024573,5731
1020952,5731
1020957,5732
1020962,5732
1020956,5732
1021001,5732
1020964,5733
1020967,5734
1020966,5734
1020971,5734
1021013,5734
1020970,5734
1021011,5735
1020969,5735
1020972,5735
1020982,5736
1021012,5736
1020985,5736
1020983,5736
1043716,5737
1097149,5737
1202175,5737
1023762,5737
1109410,5737
1126365,5737
1097151,5737
1147604,5737
1222287,5737
1097129,5737
1026042,5737
1097174,5737
1122221,5737
1154913,5737
1097173,5737
1021000,5737
1310081,5737
1053463,5737
1097132,5737
1076734,5737
1114108,5737
1197071,5737
1200781,5737
1095048,5737
1303140,5737
1055271,5738
1021002,5738
1024511,5739
1021003,5739
1255004,5739
1242107,5739
1024530,5739
1055231,5739
1132844,5739
1261901,5739
1021004,5740
1024480,5741
1021021,5741
1021019,5741
1024529,5741
1021018,5741
1021005,5741
1024478,5742
1021014,5742
1024479,5742
1021020,5742
1021016,5742
1024528,5742
1024548,5743
1024527,5743
1021015,5743
1024547,5743
1024526,5743
1021017,5743
1048779,5744
1021023,5744
1025609,5744
1021022,5744
1021025,5744
1021038,5744
1021024,5745
1021107,5746
1021106,5746
1021029,5746
1021109,5746
1021026,5746
1021028,5746
1021027,5746
1021051,5747
1021052,5747
1021032,5747
1021064,5747
1048727,5747
1021050,5747
1021053,5747
1021114,5748
1021112,5748
1021096,5748
1021033,5748
1021095,5748
1021085,5748
1265479,5749
1255981,5749
1021099,5749
1021035,5749
1024995,5749
1021034,5749
1021036,5749
1021041,5750
1021042,5751
1021074,5751
1021075,5751
1021076,5751
1043743,5751
1021043,5751
1021044,5752
1023723,5753
1023709,5753
1021045,5753
1023708,5753
1023703,5753
1023702,5753
1021046,5754
1021113,5754
1026921,5754
1021065,5754
1021062,5754
1021111,5754
1021063,5754
1021110,5754
1021049,5754
1021047,5754
1048728,5754
1021048,5755
1021080,5756
1021081,5756
1021060,5756
1021058,5756
1021059,5757
1073708,5758
1021066,5758
1026840,5758
1026839,5758
1097872,5758
1028852,5758
1048730,5758
1021067,5758
1021069,5759
1026831,5759
1138362,5759
1026830,5759
1026833,5759
1026785,5759
1135087,5759
1026832,5759
1048729,5759
1027891,5760
1053709,5760
1027892,5760
1027893,5760
1027890,5760
1021070,5760
1021071,5761
1048880,5761
1227929,5762
1225977,5762
1023536,5762
1227893,5762
1021073,5762
1021072,5762
1021077,5763
1021078,5764
1130739,5764
1021115,5765
1021103,5765
1021097,5765
1021083,5765
1021082,5765
1021105,5765
1021094,5765
1021084,5766
1021086,5767
1021098,5768
1021102,5769
1021116,5769
1136568,5769
1021104,5769
1131292,5769
1021108,5770
1021117,5771
1024572,5772
1024569,5772
1021119,5772
1024568,5772
1024493,5772
1023112,5772
1021170,5773
1021195,5773
1021171,5773
1021173,5773
1021194,5773
1021197,5773
1021120,5773
1138008,5773
1021137,5773
1021124,5774
1021127,5775
1021147,5776
1023576,5776
1021148,5776
1021149,5776
1021133,5776
1021132,5776
1022034,5776
1021146,5776
1021130,5776
1022032,5776
1022036,5776
1021131,5776
1022030,5776
1022035,5776
1021204,5777
1021210,5777
1021212,5777
1021141,5777
1021138,5777
1021202,5777
1021157,5777
1021154,5777
1021139,5778
1021142,5779
1021143,5780
1021189,5781
1021144,5781
1023228,5781
1023206,5781
1023208,5781
1023229,5781
1021168,5781
1021196,5781
1021169,5781
1021188,5781
1021155,5782
1021206,5783
1021209,5783
1021207,5783
1021160,5783
1021159,5783
1021158,5783
1021211,5784
1032431,5784
1021213,5784
1021208,5784
1021161,5784
1021167,5785
1302869,5786
1301570,5786
1303475,5786
1302866,5786
1302868,5786
1021172,5786
1303474,5786
1303476,5786
1303477,5786
1021174,5787
1021175,5788
1021176,5788
1021177,5789
1026899,5790
1021181,5790
1021179,5790
1026898,5790
1023860,5790
1026901,5790
1026900,5790
1021178,5790
1021180,5790
1021184,5791
1026907,5791
1026906,5791
1026908,5791
1026883,5791
1021183,5791
1021185,5791
1021182,5791
1021186,5792
1021187,5793
1021203,5794
1021205,5795
1025608,5796
1025452,5796
1025445,5796
1025450,5796
1021214,5796
1025438,5796
1027594,5796
1025440,5796
1025442,5796
1196960,5797
1196990,5797
1196965,5797
1196962,5797
1143169,5797
1196996,5797
1196992,5797
1021221,5797
1196808,5797
1196991,5797
1207405,5797
1196995,5797
1196994,5797
1196964,5797
1207408,5797
1207364,5797
1196993,5797
1197210,5797
1197213,5797
1196997,5797
1026398,5798
1026399,5798
1026400,5798
1021233,5798
1026401,5798
1021225,5798
1021223,5798
1021230,5799
1021232,5800
1021234,5801
1021244,5802
1021247,5803
1048999,5803
1042840,5804
1042841,5804
1042843,5804
1056763,5804
1056745,5804
1021248,5804
1056744,5804
1042845,5804
1056743,5804
1042846,5804
1127654,5805
1021261,5805
1021250,5805
1021251,5805
1021252,5805
1021855,5805
1021255,5806
1021258,5807
1084177,5808
1062053,5808
1021262,5808
1021268,5809
1021270,5810
1021277,5810
1021273,5810
1128327,5810
1026035,5810
1021271,5810
1021272,5810
1021287,5810
1026023,5810
1026024,5810
1021278,5811
1072202,5812
1021281,5812
1021279,5812
1021285,5812
1021280,5812
1119866,5812
1021282,5813
1021293,5814
1026022,5814
1021290,5814
1026025,5814
1021289,5814
1021288,5814
1021292,5814
1021286,5814
1021294,5815
1135709,5816
1072271,5816
1033272,5816
1052251,5816
1033271,5816
1056028,5816
1033273,5816
1055966,5816
1021298,5816
1255963,5816
1026530,5817
1053712,5817
1026526,5817
1026532,5817
1021299,5817
1021302,5817
1021305,5818
1021320,5819
1021324,5820
1021322,5820
1273323,5820
1227086,5820
1227108,5820
1227103,5820
1021527,5821
1227088,5821
1227141,5821
1226140,5821
1312382,5821
1027625,5821
1021323,5821
1228060,5822
1021325,5822
