BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1061349,370343.0,375087.0,14893
1084659,370343.0,375087.0,14893
1060759,383565.0,383564.0,14897
1060802,87334.0,87333.0,14907
1063018,267835.0,267528.0,14943
1063019,267835.0,267528.0,14943
1063021,267835.0,267528.0,14943
1061996,267835.0,267528.0,14943
1063214,370224.0,370222.0,14984
1119698,370224.0,370222.0,14984
1063283,286079.0,286078.0,14989
1063285,344465.0,286078.0,14989
1061098,286079.0,286078.0,14989
1061099,286079.0,286078.0,14989
1061100,286079.0,286078.0,14989
1061101,344465.0,286078.0,14989
1061112,344465.0,286078.0,14989
1061113,344465.0,286078.0,14989
1061119,344465.0,286078.0,14989
1061121,344465.0,286078.0,14989
1061149,286079.0,286078.0,14989
1061186,286079.0,286078.0,14989
1061188,286079.0,286078.0,14989
1061968,344465.0,286078.0,14989
1061126,293758.0,344470.0,14999
1128752,18900.0,18904.0,15025
1109847,5114.0,18904.0,15025
1111929,18929.0,18904.0,15025
1111944,18929.0,18904.0,15025
1111947,18929.0,18904.0,15025
1143846,18812.0,18904.0,15025
1143848,18812.0,18904.0,15025
1143849,18812.0,18904.0,15025
1248132,18929.0,18904.0,15025
1248134,18920.0,18904.0,15025
1108995,5095.0,18904.0,15025
1109798,5114.0,18904.0,15025
1109812,18812.0,18904.0,15025
1111898,5119.0,18904.0,15025
1111899,18900.0,18904.0,15025
1083441,26185.0,15776.0,15037
1089359,26185.0,15776.0,15037
1090524,26185.0,15776.0,15037
1083628,26185.0,15776.0,15037
1061408,20666.0,181759.0,15061
1061497,377773.0,383902.0,15082
1061494,377773.0,383902.0,15082
1061603,344131.0,344130.0,15111
1062740,344131.0,344130.0,15111
1062764,344128.0,344125.0,15131
1062128,344126.0,344125.0,15131
1062130,344126.0,344125.0,15131
1061657,344126.0,344125.0,15131
1061666,344127.0,344125.0,15131
1061667,344127.0,344125.0,15131
1061671,344126.0,344125.0,15131
1061672,344126.0,344125.0,15131
1061673,344126.0,344125.0,15131
1065393,344124.0,344125.0,15131
1065395,344124.0,344125.0,15131
1065396,344124.0,344125.0,15131
1065401,344124.0,344125.0,15131
1065402,344124.0,344125.0,15131
1065403,344124.0,344125.0,15131
1065404,344124.0,344125.0,15131
1065419,344129.0,344125.0,15131
1061722,344779.0,344972.0,15145
1061804,343533.0,343532.0,15174
1280002,13925.0,13965.0,15175
1280004,13970.0,13965.0,15175
1276490,13970.0,13965.0,15175
1276492,13970.0,13965.0,15175
1276496,13930.0,13965.0,15175
1062015,5709.0,22011.0,15228
1062016,5709.0,22011.0,15228
1097175,,537451.0,15237
1113487,537452.0,537451.0,15237
1271958,537450.0,537451.0,15237
1062029,537436.0,537451.0,15237
1116383,537452.0,537451.0,15237
1232973,537450.0,537451.0,15237
1096701,537450.0,537451.0,15237
1062340,21974.0,5671.0,15310
1065301,5668.0,5671.0,15310
1062333,5668.0,5671.0,15310
1062338,21974.0,5671.0,15310
1065345,5671.0,21974.0,15313
1062320,5671.0,21974.0,15313
1062323,21974.0,5671.0,15315
1062324,21974.0,5671.0,15316
1062332,5668.0,5671.0,15316
1065322,5667.0,21968.0,15317
1066003,21966.0,21968.0,15317
1062327,5667.0,21968.0,15317
1062331,5671.0,5668.0,15319
1062342,5671.0,5668.0,15320
1066293,5664.0,5668.0,15320
1065297,5671.0,5668.0,15320
1065561,5664.0,5668.0,15320
1062334,5671.0,5668.0,15320
1062336,5671.0,5668.0,15321
1062343,5671.0,5664.0,15323
1062345,5668.0,5664.0,15324
1062779,364801.0,364798.0,15340
1065421,110703.0,110708.0,15349
1065422,110703.0,110708.0,15349
1065423,110703.0,110708.0,15349
1065424,110703.0,110708.0,15349
1062494,144003.0,110700.0,15360
1062497,144003.0,110700.0,15360
1062498,144003.0,110700.0,15360
1062499,144003.0,110700.0,15360
1062500,144003.0,110700.0,15360
1071164,339837.0,339836.0,15373
1097636,339837.0,339836.0,15373
1084655,339837.0,339836.0,15373
1070562,339837.0,339836.0,15373
1063312,256957.0,257282.0,15378
1062567,21966.0,21968.0,15379
1065313,5667.0,21968.0,15379
1062551,21968.0,5667.0,15380
1062565,21964.0,5663.0,15384
1066023,21964.0,5663.0,15384
1062798,21964.0,5663.0,15384
1062563,21964.0,5663.0,15384
1062747,281923.0,268477.0,15386
1062659,281923.0,268477.0,15386
1069779,268478.0,281926.0,15388
1062611,268478.0,281926.0,15388
1062614,268478.0,281926.0,15388
1062580,268478.0,281926.0,15388
1062617,268478.0,281926.0,15388
1063402,281925.0,281926.0,15388
1062579,281925.0,268478.0,15389
1062586,,1532.0,15392
1062803,5663.0,21964.0,15401
1062802,21964.0,5663.0,15402
1062609,21964.0,5663.0,15402
1062805,21964.0,5663.0,15402
1062643,265278.0,256957.0,15412
1063399,265278.0,256957.0,15412
1063401,265278.0,256957.0,15412
1063337,265278.0,256957.0,15412
1063336,265278.0,256957.0,15412
1063368,250242.0,256957.0,15412
1063405,250242.0,256957.0,15412
1062681,281923.0,281924.0,15425
1062759,5669.0,5665.0,15447
1062771,5669.0,21970.0,15448
1062824,5669.0,5665.0,15449
1062770,5665.0,5669.0,15454
1062811,21970.0,5669.0,15454
1062813,21970.0,5669.0,15454
1062814,5669.0,21970.0,15462
1062816,5669.0,21970.0,15462
1066004,21968.0,21966.0,15465
1062821,21968.0,21966.0,15465
1063050,375107.0,375106.0,15511
1207161,25348.0,25378.0,15515
1207162,13188.0,25378.0,15515
1207163,13188.0,25378.0,15515
1250269,25353.0,25378.0,15515
1122209,1291.0,25378.0,15515
1237798,25353.0,25378.0,15515
1169314,13198.0,25378.0,15515
1169960,25353.0,25378.0,15515
1063078,25348.0,25378.0,15515
1122505,1291.0,25378.0,15515
1122507,1291.0,25378.0,15515
1122508,1291.0,25378.0,15515
1122766,13198.0,25378.0,15515
1122767,13198.0,25378.0,15515
1122768,25341.0,25378.0,15515
1171289,25353.0,25378.0,15515
1122926,1291.0,25378.0,15515
1171291,25341.0,25378.0,15515
1207150,25348.0,25378.0,15515
1207151,13188.0,25378.0,15515
