transf_id,badge
274244,1002699
5090,1002700
25849,1002701
4907,1002702
14584,1002703
17508,1002704
17428,1002705
4608,1002706
17428,1002707
17428,1002708
5100,1002710
16581,1002711
18185,1002712
17442,1002713
497067,1002714
15893,1002715
18071,1002716
342,1002717
2799,1002718
17428,1002719
2849,1002720
18348,1002721
18348,1002722
18348,1002723
13775,1002724
24209,1002725
123184,1002726
10994,1002727
10322,1002728
17202,1002729
17644,1002730
2396,1002731
18332,1002732
22819,1002890
9914,1002891
9792,1002892
23874,1002893
23881,1002894
303363,1002895
10493,1002896
184638,1002897
303363,1002898
9980,1002899
24125,1002900
24125,1002901
10666,1002902
377426,1002903
377424,1002904
22997,1002905
174716,1002906
9957,1002907
23940,1002908
9992,1002909
10115,1002910
3466,1002914
3575,1002916
345067,1002918
71004,1002919
14145,1002920
6303,1002921
141125,1002926
11796,1002927
24827,1002928
56310,1002929
9681,1002931
10486,1002932
56312,1002933
115503,1002934
11842,1002935
7202,1002936
25148,1002937
21888,1002940
5593,1002941
5505,1002942
7875,1002943
5583,1002944
274,1002945
5520,1002946
11956,1003542
92124,1003544
10636,1003545
12346,1003546
3198,1003547
10492,1003548
3575,1003549
7892,1003550
219,1003551
238716,1003552
19785,1003553
197,1003554
302,1003555
19796,1003557
12386,1003558
21170,1003560
3801,1003561
2978,1003562
2978,1003563
2978,1003564
4998,1003565
2978,1003566
7658,1003568
282,1003569
690,1003570
3200,1003571
5502,1003572
5502,1003573
5500,1003574
5502,1003575
133420,1003576
19694,1003577
19687,1003578
19712,1003579
19691,1003580
19691,1003581
19694,1003582
19694,1003583
5592,1003584
5500,1003585
5505,1003586
5596,1003587
5501,1003588
5509,1003589
5521,1003590
5501,1003591
19695,1003592
19685,1003593
19685,1003594
19685,1003595
19693,1003596
19702,1003598
19693,1003599
19713,1003600
5533,1003601
63654,1003602
19687,1003603
19696,1003604
19696,1003605
19696,1003606
19696,1003607
19710,1003608
19710,1003609
19710,1003610
19710,1003611
19695,1003612
19685,1003613
19685,1003614
19685,1003615
19692,1003616
19692,1003617
19692,1003618
19692,1003619
11499,1003620
19712,1003621
11542,1003622
5505,1003623
19697,1003624
71009,1003625
9651,1003626
410,1003627
19683,1003628
133420,1003629
506657,1003630
343543,1003631
19695,1003632
19695,1003633
19695,1003634
19693,1003635
19690,1003636
19690,1003637
19690,1003638
19696,1003639
10317,1003640
5509,1003641
5507,1003642
19819,1003643
19702,1003644
19702,1003645
19707,1003646
19702,1003647
377566,1003649
24607,1003650
24607,1003651
716,1003652
716,1003653
690,1003654
716,1003655
7771,1003656
7771,1003657
298,1003658
302,1003659
19694,1003660
19709,1003661
19689,1003662
19694,1003663
21887,1003664
19710,1003665
19703,1003666
19703,1003667
19687,1003668
19687,1003669
19687,1003670
19691,1003671
19683,1003672
19683,1003673
19687,1003674
19683,1003675
12768,1003676
12842,1003677
12843,1003678
12843,1003679
19706,1003680
19706,1003681
19706,1003682
19706,1003683
5477,1003684
5474,1003685
5474,1003686
5470,1003687
19685,1003688
19685,1003689
19685,1003690
19685,1003691
459,1003692
19851,1003693
459,1003694
19856,1003695
133420,1003696
455,1003697
391273,1003698
133420,1003699
19709,1003700
5495,1003701
19709,1003702
21911,1003703
19705,1003704
19681,1003705
19705,1003706
19705,1003707
19709,1003708
27471,1003709
19711,1003710
19711,1003712
19711,1003713
27471,1003714
19711,1003715
19677,1003716
19677,1003717
19677,1003718
19677,1003719
19678,1003720
19678,1003721
19678,1003722
19678,1003723
19678,1003724
19680,1003725
19680,1003726
19678,1003727
19680,1003728
19680,1003729
19680,1003730
19680,1003731
367,1003732
367,1003733
354,1003734
367,1003735
58530,1003736
350233,1003737
11328,1003739
350225,1003740
350229,1003741
350228,1003742
350229,1003743
19688,1003744
298,1003745
19693,1003746
19693,1003747
19695,1003748
19697,1003749
19695,1003750
19697,1003751
19706,1003752
19708,1003753
19697,1003754
19706,1003755
19682,1003757
19682,1003758
19682,1003759
19693,1003760
19697,1003761
19693,1003762
19693,1003763
422,1003764
19852,1003765
5561,1003766
21883,1003767
5578,1003768
21883,1003769
5496,1003770
21901,1003771
5496,1003772
21901,1003773
19684,1003774
19686,1003775
19684,1003776
19684,1003777
83808,1003778
19704,1003779
5485,1003780
5479,1003781
5467,1003782
5469,1003783
5465,1003784
5465,1003785
21920,1003786
21922,1003787
21920,1003788
21917,1003789
83808,1003790
5481,1003791
83808,1003792
83808,1003793
19679,1003794
19679,1003795
19684,1003796
19684,1003797
19699,1003798
19698,1003799
19698,1003800
19698,1003801
19694,1003802
19694,1003803
19691,1003804
19691,1003805
5478,1003806
19698,1003807
24669,1003808
21876,1003809
19683,1003810
19687,1003811
19687,1003812
19687,1003813
739,1003814
578,1003815
565,1003816
19838,1003817
19682,1003818
19682,1003819
19681,1003820
19706,1003821
19686,1003822
19686,1003823
19686,1003824
19686,1003825
13130,1003826
390904,1003827
13069,1003828
13130,1003829
13414,1003830
13410,1003831
12987,1003832
12987,1003833
13410,1003834
13130,1003835
13069,1003837
12911,1003838
12911,1003839
12911,1003840
25283,1003841
10306,1003842
10177,1003843
12860,1003844
10306,1003845
25285,1003846
25285,1003847
25285,1003848
25285,1003849
12911,1003850
12909,1003851
12911,1003852
12911,1003853
13373,1003855
13373,1003856
13373,1003857
376731,1003858
12990,1003859
13339,1003860
13410,1003861
13069,1003862
12987,1003863
12987,1003864
12987,1003865
24260,1003866
10489,1003867
24401,1003868
10177,1003869
376735,1003870
376735,1003871
376735,1003872
10044,1003873
25285,1003874
25283,1003875
25283,1003876
12975,1003877
25283,1003878
25283,1003879
25283,1003880
12975,1003881
16215,1003882
13018,1003883
12911,1003884
13018,1003885
13018,1003886
12975,1003887
12975,1003888
12975,1003889
6514,1003890
6514,1003892
6514,1003893
7398,1003894
22739,1003895
22739,1003896
22739,1003897
7461,1003898
7431,1003899
7431,1003900
7461,1003901
6561,1003902
23067,1003903
6561,1003904
6561,1003905
12975,1003906
13018,1003907
391486,1003908
13018,1003909
12945,1003910
25286,1003911
25286,1003912
12945,1003913
6551,1003914
6551,1003915
6551,1003916
6561,1003917
22327,1003918
22327,1003919
22327,1003920
22327,1003921
22739,1003922
22739,1003923
22739,1003924
22739,1003925
6514,1003926
6514,1003927
6514,1003928
6529,1003929
6529,1003930
6514,1003931
23134,1003932
6529,1003933
6464,1003934
6448,1003935
6445,1003936
6448,1003937
8437,1003938
8437,1003939
23075,1003940
8437,1003941
6464,1003942
6464,1003943
6464,1003944
6464,1003945
139838,1003946
139838,1003947
139838,1003948
139838,1003949
13129,1003950
13067,1003951
13129,1003952
13129,1003953
13067,1003954
13067,1003955
13067,1003956
13067,1003957
13129,1003958
13129,1003959
13129,1003960
13129,1003961
13282,1003962
13302,1003963
13302,1003964
13302,1003965
13282,1003966
13282,1003967
13282,1003968
13282,1003969
13193,1003970
13193,1003971
13193,1003972
13193,1003973
13311,1003974
13311,1003975
13311,1003976
13311,1003977
13384,1003978
13384,1003979
13384,1003980
13384,1003981
13334,1003982
13312,1003983
13312,1003984
13334,1003985
13254,1003986
13254,1003987
13254,1003988
13254,1003989
13254,1003990
13254,1003991
13282,1003992
13254,1003993
13384,1003994
13384,1003995
13384,1003996
13384,1003997
13312,1003998
13312,1003999
13312,1004000
13312,1004001
13193,1004002
13193,1004003
13193,1004004
13193,1004005
13196,1004006
13212,1004007
13196,1004008
13141,1004009
13087,1004010
13087,1004011
13341,1004012
13087,1004013
8134,1004014
60768,1004015
13394,1004016
60768,1004017
13334,1004018
13334,1004019
13334,1004021
13334,1004022
13334,1004023
13318,1004024
13334,1004025
13312,1004026
13312,1004027
13312,1004028
383756,1004029
13089,1004030
13089,1004031
13089,1004032
13089,1004033
390895,1004034
13067,1004035
13291,1004036
13129,1004037
13229,1004038
13229,1004039
13229,1004040
13229,1004041
24636,1004042
12794,1004043
13179,1004044
376773,1004045
175998,1004046
175998,1004047
175998,1004048
175998,1004049
13141,1004050
13091,1004051
13091,1004052
13141,1004053
12386,1004054
12386,1004055
12386,1004056
12423,1004057
13091,1004058
13091,1004059
13141,1004060
13091,1004061
64942,1004062
64942,1004063
64942,1004064
64942,1004065
12506,1004066
12481,1004067
12506,1004068
12506,1004069
10908,1004070
12609,1004071
13242,1004072
24895,1004073
12713,1004074
12730,1004075
1692,1004076
12754,1004077
12609,1004078
12609,1004079
12609,1004080
25127,1004081
25177,1004082
25177,1004083
12656,1004084
25177,1004085
25177,1004086
25177,1004087
25177,1004088
25177,1004089
58203,1004090
58203,1004092
58203,1004093
37431,1004094
9394,1004095
9852,1004096
376542,1004097
12831,1004098
12831,1004099
12837,1004100
506638,1004101
12481,1004102
12481,1004103
13088,1004104
13088,1004105
64942,1004106
64942,1004107
64942,1004108
64942,1004109
13202,1004110
219,1004111
13202,1004112
13202,1004113
64942,1004114
64942,1004115
64942,1004116
64942,1004117
64942,1004118
2258,1004119
64942,1004120
64942,1004121
13212,1004122
13212,1004123
13253,1004124
64942,1004126
64942,1004127
64942,1004128
64942,1004129
13398,1004130
13398,1004131
13398,1004132
13398,1004133
13339,1004134
13339,1004135
13339,1004136
13339,1004137
13398,1004138
13398,1004139
13398,1004140
13398,1004141
13223,1004142
13223,1004143
13202,1004144
13202,1004145
64942,1004146
64942,1004147
64942,1004148
64942,1004149
139838,1004150
139838,1004151
139838,1004152
139838,1004153
12799,1004154
12799,1004155
12799,1004156
12799,1004157
13235,1004158
14642,1004159
13196,1004160
13235,1004161
13273,1004162
24837,1004163
8159,1004164
26368,1004165
12760,1004166
12760,1004167
12760,1004168
12760,1004169
13235,1004170
13191,1004171
13235,1004172
13235,1004173
12799,1004174
13196,1004175
13196,1004176
12799,1004177
13191,1004178
13191,1004179
13191,1004180
13191,1004181
13191,1004182
13191,1004183
13191,1004184
13191,1004185
25407,1004186
12986,1004187
12986,1004188
12986,1004189
13050,1004190
12986,1004191
13050,1004192
13050,1004193
12760,1004194
12760,1004195
12730,1004196
12760,1004197
24246,1004198
24248,1004199
12348,1004200
24278,1004201
13050,1004202
13132,1004203
13132,1004204
13050,1004205
13365,1004206
13365,1004207
13365,1004208
13365,1004209
13177,1004210
13132,1004211
13132,1004212
13132,1004213
13132,1004214
13132,1004215
13050,1004216
13132,1004217
13399,1004218
25406,1004219
25406,1004220
13399,1004221
12754,1004222
12756,1004223
12754,1004224
12754,1004225
12680,1004226
12798,1004227
12798,1004228
12754,1004229
376733,1004230
376733,1004231
376732,1004232
376733,1004233
376763,1004234
376763,1004235
376749,1004236
376763,1004237
12756,1004238
12756,1004239
12756,1004240
12756,1004241
13370,1004242
13284,1004243
13284,1004244
13370,1004245
376770,1004246
376769,1004247
376770,1004248
376769,1004249
13284,1004250
13284,1004251
13341,1004252
13284,1004253
13242,1004254
13347,1004255
13347,1004256
13287,1004257
376765,1004258
9449,1004259
376765,1004260
376766,1004261
376767,1004262
376765,1004263
376766,1004264
12768,1004265
8787,1004266
376766,1004267
376766,1004269
25231,1004270
12768,1004271
25231,1004272
25231,1004273
22789,1004274
22789,1004275
22789,1004276
22789,1004277
22789,1004278
23013,1004279
23013,1004280
22789,1004281
7493,1004282
7513,1004283
7513,1004284
7513,1004285
60766,1004286
60766,1004287
60766,1004288
60766,1004289
13347,1004290
13678,1004291
13287,1004292
13287,1004293
376668,1004294
376669,1004295
376668,1004296
13242,1004297
13242,1004298
376667,1004299
376674,1004300
13242,1004301
376669,1004302
376667,1004303
376669,1004304
376668,1004305
33260,1004306
33260,1004307
33260,1004308
33260,1004309
345244,1004310
376671,1004311
376673,1004312
376671,1004313
12987,1004314
12987,1004315
13069,1004316
13069,1004317
13274,1004318
13311,1004319
13311,1004320
13274,1004321
139837,1004322
139837,1004323
139837,1004324
139837,1004325
139837,1004326
139838,1004327
139838,1004328
139838,1004329
13313,1004330
13313,1004331
13313,1004332
13313,1004333
23041,1004334
23077,1004335
5046,1004336
23077,1004337
13089,1004338
13149,1004339
13149,1004340
13147,1004341
13147,1004342
13147,1004343
13150,1004344
13147,1004345
25383,1004346
21329,1004347
25383,1004348
25383,1004349
10074,1004350
13311,1004351
13311,1004352
13311,1004353
155846,1004354
155846,1004355
155846,1004356
155846,1004357
13311,1004358
13274,1004359
13249,1004360
13249,1004361
13178,1004362
13178,1004363
13178,1004364
13178,1004365
12990,1004366
13373,1004367
12990,1004368
12990,1004369
58203,1004370
58203,1004371
58203,1004372
58203,1004373
116461,1004374
116460,1004375
116460,1004376
24114,1004377
13178,1004378
13178,1004379
13130,1004380
13130,1004381
376735,1004382
376733,1004383
376735,1004384
376721,1004385
13274,1004386
23097,1004387
23080,1004388
23080,1004389
22722,1004390
22721,1004391
22722,1004392
22721,1004393
13178,1004394
13130,1004395
13130,1004397
12990,1004398
12945,1004399
12990,1004400
12990,1004401
111991,1004402
111990,1004403
111991,1004404
111990,1004405
103012,1004406
103012,1004407
108142,1004408
103012,1004409
111990,1004410
111990,1004411
111990,1004412
111990,1004413
8659,1004414
23201,1004415
8659,1004416
8659,1004417
133434,1004418
133434,1004419
133432,1004420
133434,1004421
8668,1004422
8668,1004423
23268,1004424
8659,1004425
23201,1004426
23201,1004427
8646,1004428
8646,1004429
8668,1004430
8669,1004431
8669,1004432
8669,1004433
133432,1004434
133432,1004435
133432,1004436
133432,1004437
23592,1004438
23592,1004439
23592,1004440
9224,1004441
8617,1004442
8617,1004443
8617,1004444
8617,1004445
8554,1004446
8554,1004447
8554,1004448
8646,1004449
103012,1004450
103011,1004451
103011,1004452
103012,1004453
8540,1004454
8540,1004455
8540,1004456
8540,1004457
8554,1004458
8554,1004459
8554,1004460
8554,1004461
9054,1004462
9054,1004463
23268,1004464
8659,1004465
9250,1004466
23592,1004467
390903,1004468
23592,1004469
9054,1004470
9054,1004471
9054,1004472
9115,1004473
103011,1004474
103011,1004475
103012,1004476
8668,1004477
9115,1004478
9054,1004479
9115,1004480
9115,1004481
133432,1004482
133432,1004483
23592,1004484
9224,1004485
103008,1004486
103009,1004487
103009,1004488
103008,1004489
111991,1004490
111991,1004491
103009,1004492
111991,1004493
8540,1004494
8540,1004495
23201,1004496
23201,1004497
133429,1004498
133429,1004499
133429,1004500
133429,1004501
133433,1004502
133433,1004503
133433,1004504
133433,1004505
133432,1004506
133433,1004507
133432,1004508
133432,1004509
133428,1004510
133428,1004511
133430,1004512
133430,1004513
114860,1004514
114861,1004515
114860,1004516
114860,1004517
114860,1004518
114860,1004519
133426,1004520
133426,1004521
133428,1004522
133428,1004523
133428,1004524
133428,1004525
23317,1004526
133428,1004527
133427,1004528
133428,1004529
23048,1004530
8279,1004531
23066,1004532
23048,1004533
23357,1004534
3708,1004535
23357,1004536
23357,1004537
8894,1004538
8894,1004539
8894,1004540
23400,1004541
8845,1004542
8894,1004543
8845,1004544
8894,1004545
114861,1004546
133435,1004547
114861,1004548
114861,1004549
133431,1004550
133431,1004551
133431,1004552
133431,1004553
133427,1004554
133427,1004555
133427,1004556
133435,1004557
133428,1004558
133428,1004559
133428,1004560
133428,1004561
23412,1004562
23412,1004563
23412,1004564
23412,1004565
133431,1004566
133429,1004567
133431,1004568
133431,1004569
133428,1004570
133428,1004571
133428,1004572
133428,1004573
133426,1004574
133426,1004575
133428,1004576
133426,1004577
23066,1004578
23066,1004579
56286,1004580
23048,1004581
23363,1004582
23363,1004583
23363,1004584
23363,1004585
23357,1004586
23331,1004587
23331,1004588
23331,1004589
8845,1004590
23317,1004591
8845,1004592
23317,1004593
9968,1004594
9864,1004595
23884,1004596
9968,1004597
23884,1004598
23884,1004599
23884,1004600
23857,1004601
23884,1004602
23884,1004603
9968,1004604
23884,1004605
24292,1004606
24292,1004607
24292,1004608
24292,1004609
80606,1004610
80606,1004611
80606,1004612
80606,1004613
132148,1004614
132149,1004615
132149,1004617
80608,1004618
132150,1004619
80608,1004620
80608,1004621
107185,1004622
107185,1004623
132149,1004624
132148,1004625
132150,1004626
107185,1004627
123826,1004628
113902,1004629
24363,1004630
24363,1004631
24363,1004632
24363,1004633
132148,1004634
145598,1004635
132149,1004636
132148,1004637
132150,1004638
132150,1004639
80606,1004640
132149,1004641
23926,1004642
93406,1004643
93406,1004644
23936,1004645
93408,1004646
93408,1004647
93408,1004648
93408,1004649
93407,1004650
93407,1004651
93407,1004652
93407,1004653
71008,1004654
71008,1004655
71008,1004656
71008,1004657
93409,1004658
93409,1004659
93409,1004660
93409,1004661
9968,1004662
390893,1004663
23884,1004664
9968,1004665
10512,1004666
10512,1004667
10512,1004668
10512,1004669
23857,1004670
23857,1004671
23857,1004672
23857,1004673
10456,1004674
10456,1004675
24244,1004676
10456,1004677
10458,1004678
10458,1004679
10453,1004680
10593,1004681
33254,1004682
33254,1004683
33249,1004684
33254,1004685
33253,1004686
33253,1004687
33253,1004688
33253,1004689
71007,1004690
71007,1004691
58527,1004692
71007,1004693
37422,1004694
37422,1004695
