BADGE,RECOMMENDED_TRANSFORMER,CONSENSUS_TIER,IN_V1,IN_V1_HIGH_CONF,IN_V2,IN_V2_HIGH_CONF,RECOMMENDATION_TYPE,BADGE_ADDRESS,BADGE_CITY,BADGE_FEEDERID,CURRENT_TX_FEEDERID,RECOMMENDED_TX_FEEDERID,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,V1_CLUSTER_SIZE,V1_MAPPED_PEERS,V1_CONFIDENCE_GAP,V1_MAJORITY_SHARE,V1_PEER_STABILITY,V1_RECOMMENDATION_STABILITY,V2_CLUSTER_SIZE,V2_MAPPED_PEERS,V2_CONFIDENCE_GAP,V2_MAJORITY_SHARE,V2_PEER_STABILITY,V2_RECOMMENDATION_STABILITY
1221892,12787,both_seen,True,False,True,False,same_feeder_ambiguous,"3709 PARKMOOR VILLAGE DR STE 106, FRONT",COLO SPGS,13RI-3,13RI-3,13RI-3,11.4,41.6,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1224534,274565,both_seen,True,False,True,False,same_feeder_ambiguous,3660 PARKMOOR VILLAGE DR,COLO SPGS,13RI-2,13RI-2,13RI-2,12.9,31.7,7,7,0.1429,0.2857,0.87,0.333,7,7,0.1429,0.2857,1.0,1.0
1224535,274565,both_seen,True,False,True,False,same_feeder_ambiguous,3681 REBECCA LN,COLO SPGS,13RI-2,13RI-2,13RI-2,10.3,63.1,7,7,0.1429,0.2857,0.907,0.444,7,7,0.1429,0.2857,1.0,1.0
1224990,8059,both_seen,True,False,True,False,same_feeder_ambiguous,210 W ROCKRIMMON BLVD APT E,COLO SPGS,12WN-22,12WN-22,12WN-22,37.2,22.0,7,7,0.1429,0.5714,0.963,0.667,7,7,0.1429,0.5714,0.889,1.0
1228055,19883,both_seen,True,False,True,False,same_feeder_ambiguous,5060 TOPAZ DR,COLO SPGS,12AP-4,12AP-4,12AP-4,100.8,48.8,7,7,0.1429,0.5714,0.852,0.556,7,7,0.1429,0.5714,1.0,1.0
1228737,9794,both_seen,True,False,True,False,,,,,,,,,7,7,0.1429,0.5714,,,7,7,0.1429,0.5714,0.778,0.667
1228783,9794,both_seen,True,False,True,False,,,,,,,,,7,7,0.1429,0.5714,,,7,7,0.1429,0.5714,0.778,0.667
1228785,9794,both_seen,True,False,True,False,,,,,,,,,7,7,0.1429,0.5714,,,7,7,0.1429,0.5714,0.778,0.667
1229100,12617,both_seen,True,False,True,False,same_feeder_ambiguous,3273 W CAREFREE CIR,COLO SPGS,13RI-3,13RI-3,13RI-3,13.2,33.7,7,7,0.1429,0.2857,0.778,0.444,7,7,0.1429,0.2857,1.0,1.0
1229101,12617,both_seen,True,False,True,False,same_feeder_ambiguous,3249 SERENDIPITY CIR,COLO SPGS,13RI-3,13RI-3,13RI-3,15.9,63.2,7,7,0.1429,0.2857,0.944,0.556,7,7,0.1429,0.2857,1.0,1.0
1229258,12617,both_seen,True,False,True,False,same_feeder_ambiguous,3265 W CAREFREE CIR,COLO SPGS,13RI-3,13RI-3,13RI-3,8.4,49.5,7,7,0.1429,0.2857,0.944,0.556,7,7,0.1429,0.2857,1.0,1.0
1247659,7073,both_seen,True,False,True,False,same_feeder_ambiguous,,,12OV-1,12OV-1,12OV-1,53.3,66.4,7,7,0.1429,0.5714,0.907,0.889,7,7,0.1429,0.5714,1.0,1.0
1248279,4378,both_seen,True,False,True,False,same_feeder_ambiguous,"2524 ARLINGTON DR, CELLSITE",COLO SPGS,13HK-1,13HK-1,13HK-1,66.1,72.3,7,7,0.1429,0.5714,0.778,0.667,7,7,0.1429,0.5714,1.0,1.0
1249744,7073,both_seen,True,False,True,False,same_feeder_ambiguous,7935 ORCHARD PATH RD,COLO SPGS,12OV-1,12OV-1,12OV-1,55.5,69.1,7,7,0.1429,0.5714,0.907,0.889,7,7,0.1429,0.5714,1.0,1.0
1265558,274565,both_seen,True,False,True,False,same_feeder_ambiguous,3649 REBECCA LN,COLO SPGS,13RI-2,13RI-2,13RI-2,9.0,40.9,7,7,0.1429,0.2857,0.907,0.444,7,7,0.1429,0.2857,1.0,1.0
1265560,274565,both_seen,True,False,True,False,same_feeder_ambiguous,,,,13RI-2,13RI-2,,,7,7,0.1429,0.2857,0.667,0.333,7,7,0.1429,0.2857,1.0,1.0
1266324,25535,both_seen,True,False,True,False,same_feeder_ambiguous,10 SWALLOW DR,COLO SPGS,13FV-1,13FV-1,13FV-1,17.1,106.1,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1266326,25535,both_seen,True,False,True,False,same_feeder_ambiguous,12 SWALLOW DR,COLO SPGS,13FV-1,13FV-1,13FV-1,26.3,125.8,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1269578,11810,both_seen,True,False,True,False,same_feeder_ambiguous,1355 AMSTEL DR,COLO SPGS,13HL-1,13HL-1,13HL-1,20.1,118.4,7,7,0.1429,0.5714,0.984,1.0,7,7,0.1429,0.5714,1.0,1.0
1271072,8920,both_seen,True,False,True,False,,,,,,,,,14,14,0.1429,0.3571,,,14,14,0.1429,0.3571,1.0,1.0
1271073,8920,both_seen,True,False,True,False,,,,,,,,,14,14,0.1429,0.3571,,,14,14,0.1429,0.3571,1.0,1.0
1271074,8920,both_seen,True,False,True,False,,,,,,,,,14,14,0.1429,0.3571,,,14,14,0.1429,0.3571,1.0,1.0
1271526,11810,both_seen,True,False,True,False,same_feeder_ambiguous,1345 AMSTEL DR,COLO SPGS,13HL-1,13HL-1,13HL-1,31.9,122.6,7,7,0.1429,0.5714,0.984,1.0,7,7,0.1429,0.5714,1.0,1.0
1271566,11810,both_seen,True,False,True,False,same_feeder_ambiguous,1365 AMSTEL DR,COLO SPGS,13HL-1,13HL-1,13HL-1,34.5,126.5,7,7,0.1429,0.5714,0.984,1.0,7,7,0.1429,0.5714,1.0,1.0
1271683,228155,both_seen,True,False,True,False,same_feeder_ambiguous,6430 DEWSBURY DR,COLO SPGS,12WN-2,12WN-2,12WN-2,17.1,107.0,7,7,0.1429,0.5714,0.981,1.0,7,7,0.1429,0.5714,1.0,1.0
1271684,228155,both_seen,True,False,True,False,same_feeder_ambiguous,6436 DEWSBURY DR,COLO SPGS,12WN-2,12WN-2,12WN-2,13.5,86.8,7,7,0.1429,0.5714,0.981,1.0,7,7,0.1429,0.5714,1.0,1.0
1271685,228155,both_seen,True,False,True,False,same_feeder_ambiguous,6440 DEWSBURY DR,COLO SPGS,12WN-2,12WN-2,12WN-2,36.4,74.0,7,7,0.1429,0.5714,0.889,0.889,7,7,0.1429,0.5714,1.0,1.0
1273967,8996,both_seen,True,False,True,False,same_feeder_ambiguous,2545 BROGANS BLUFF DR,COLO SPGS,12WR-2,12WR-2,12WR-2,35.3,218.5,7,7,0.1429,0.5714,0.981,0.889,7,7,0.1429,0.5714,1.0,1.0
1273969,8996,both_seen,True,False,True,False,same_feeder_ambiguous,2540 BROGANS BLUFF DR,COLO SPGS,12WR-2,12WR-2,12WR-2,16.6,221.3,7,7,0.1429,0.5714,0.981,0.889,7,7,0.1429,0.5714,1.0,1.0
1276005,4936,both_seen,True,False,True,False,same_feeder_ambiguous,2017 W CHEYENNE RD,COLO SPGS,13BR-3,13BR-3,13BR-3,28.0,71.8,7,7,0.1429,0.5714,0.963,0.889,7,7,0.1429,0.5714,1.0,1.0
1277807,536892,both_seen,True,False,True,False,same_feeder_ambiguous,6654 RAWHIDE RIDGE VW,COLO SPGS,12PF-5,12PF-5,12PF-5,12.7,68.3,11,7,0.1429,0.5714,0.5,0.5,12,7,0.1429,0.5714,0.97,1.0
1278561,17102,both_seen,True,False,True,False,same_feeder_ambiguous,2137 MOUNT WASHINGTON AVE,COLO SPGS,13SG-2,13SG-2,13SG-2,38.3,31.1,7,7,0.1429,0.5714,0.944,0.444,7,7,0.1429,0.5714,1.0,1.0
1278563,17102,both_seen,True,False,True,False,same_feeder_ambiguous,2139 MOUNT WASHINGTON AVE,COLO SPGS,13SG-2,13SG-2,13SG-2,44.4,26.0,7,7,0.1429,0.5714,0.944,0.444,7,7,0.1429,0.5714,1.0,1.0
1278564,17102,both_seen,True,False,True,False,same_feeder_ambiguous,2135 MOUNT WASHINGTON AVE,COLO SPGS,13SG-2,13SG-2,13SG-2,32.4,36.4,7,7,0.1429,0.5714,0.944,0.444,7,7,0.1429,0.5714,1.0,1.0
1279349,4936,both_seen,True,False,True,False,same_feeder_ambiguous,2009 W CHEYENNE RD,COLO SPGS,13BR-3,13BR-3,13BR-3,72.8,34.0,7,7,0.1429,0.5714,0.963,0.889,7,7,0.1429,0.5714,1.0,1.0
1280285,6349,both_seen,True,False,True,False,same_feeder_ambiguous,3350 W WOODMEN RD,COLO SPGS,12OV-1,12OV-1,12OV-1,41.9,138.8,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1280286,6349,both_seen,True,False,True,False,same_feeder_ambiguous,3360 W WOODMEN RD,COLO SPGS,12OV-1,12OV-1,12OV-1,67.1,94.1,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1280446,22954,both_seen,True,False,True,False,same_feeder_ambiguous,448 W ROCKRIMMON BLVD APT B,COLO SPGS,12WN-22,12WN-22,12WN-22,18.5,67.7,7,7,0.1429,0.5714,0.889,0.556,7,7,0.1429,0.5714,0.889,1.0
1280448,22954,both_seen,True,False,True,False,,,,,,,,,7,7,0.1429,0.5714,,,7,7,0.1429,0.5714,0.333,0.333
1281993,22946,both_seen,True,False,True,False,same_feeder_ambiguous,464 W ROCKRIMMON BLVD APT B,COLO SPGS,12WN-22,12WN-22,12WN-22,14.8,38.9,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1281995,22946,both_seen,True,False,True,False,same_feeder_ambiguous,464 W ROCKRIMMON BLVD APT A,COLO SPGS,12WN-22,12WN-22,12WN-22,11.9,42.3,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1281996,22946,both_seen,True,False,True,False,same_feeder_ambiguous,464 W ROCKRIMMON BLVD APT D,COLO SPGS,12WN-22,12WN-22,12WN-22,21.2,32.2,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1282816,153291,both_seen,True,False,True,False,same_feeder_ambiguous,"932 MANITOU AVE, RNDHSE",MANITOU,12HY-1,12HY-1,12HY-1,40.7,299.4,7,7,0.1429,0.2857,0.778,0.667,7,7,0.1429,0.2857,1.0,1.0
1283250,7353,both_seen,True,False,True,False,same_feeder_ambiguous,485 W WOODMEN RD,COLO SPGS,12WN-24,12WN-24,12WN-24,63.0,353.4,21,21,0.1429,0.2381,0.711,0.667,21,21,0.1429,0.2381,0.833,1.0
1287042,7353,both_seen,True,False,True,False,same_feeder_ambiguous,580 BUCKEYE DR,COLO SPGS,12WN-24,12WN-24,12WN-24,10.5,624.0,21,21,0.1429,0.2381,0.506,0.444,21,21,0.1429,0.2381,0.467,0.333
1287063,7353,both_seen,True,False,True,False,same_feeder_ambiguous,505 W WOODMEN RD,COLO SPGS,12WN-24,12WN-24,12WN-24,49.0,444.0,21,21,0.1429,0.2381,0.711,0.667,21,21,0.1429,0.2381,0.833,1.0
1287064,7353,both_seen,True,False,True,False,same_feeder_ambiguous,525 W WOODMEN RD,COLO SPGS,12WN-24,12WN-24,12WN-24,101.7,528.0,21,21,0.1429,0.2381,0.506,0.444,21,21,0.1429,0.2381,0.467,0.333
1288025,25535,both_seen,True,False,True,False,same_feeder_ambiguous,411 WOODFLOWER DR,COLO SPGS,13FV-1,13FV-1,13FV-1,52.5,109.5,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1298712,6349,both_seen,True,False,True,False,same_feeder_ambiguous,3340 W WOODMEN RD,COLO SPGS,12OV-1,12OV-1,12OV-1,55.2,187.2,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1300521,8996,both_seen,True,False,True,False,same_feeder_ambiguous,2535 BROGANS BLUFF DR,COLO SPGS,12WR-2,12WR-2,12WR-2,27.6,185.5,7,7,0.1429,0.5714,0.981,0.889,7,7,0.1429,0.5714,1.0,1.0
1300759,22444,both_seen,True,False,True,False,same_feeder_ambiguous,7933 LEXINGTON PARK DR,COLO SPGS,13CW-11,13CW-11,13CW-11,42.0,51.6,7,7,0.1429,0.4286,0.944,1.0,7,7,0.1429,0.4286,1.0,1.0
1300905,22444,both_seen,True,False,True,False,same_feeder_ambiguous,7931 LEXINGTON PARK DR,COLO SPGS,13CW-11,13CW-11,13CW-11,46.5,47.5,7,7,0.1429,0.4286,0.667,0.667,7,7,0.1429,0.4286,1.0,1.0
1301774,7826,both_seen,True,False,True,False,same_feeder_ambiguous,6981 LOS REYES CIR,COLO SPGS,13CW-4,13CW-4,13CW-4,39.1,19.9,7,7,0.1429,0.5714,0.981,0.889,7,7,0.1429,0.5714,1.0,1.0
1301776,7826,both_seen,True,False,True,False,same_feeder_ambiguous,6989 LOS REYES CIR,COLO SPGS,13CW-4,13CW-4,13CW-4,55.0,15.1,7,7,0.1429,0.5714,0.981,0.889,7,7,0.1429,0.5714,1.0,1.0
1301777,7826,both_seen,True,False,True,False,same_feeder_ambiguous,6985 LOS REYES CIR,COLO SPGS,13CW-4,13CW-4,13CW-4,46.3,16.3,7,7,0.1429,0.5714,0.981,0.889,7,7,0.1429,0.5714,1.0,1.0
1302206,6789,both_seen,True,False,True,False,same_feeder_ambiguous,2627 THRUSH GRV,COLO SPGS,13CW-11,13CW-11,13CW-11,51.1,39.0,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1302207,6789,both_seen,True,False,True,False,same_feeder_ambiguous,2623 THRUSH GRV,COLO SPGS,13CW-11,13CW-11,13CW-11,58.8,30.5,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1302209,6789,both_seen,True,False,True,False,same_feeder_ambiguous,2615 THRUSH GRV,COLO SPGS,13CW-11,13CW-11,13CW-11,75.3,14.4,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1303170,22444,both_seen,True,False,True,False,same_feeder_ambiguous,7963 LEXINGTON PARK DR,COLO SPGS,13CW-11,13CW-11,13CW-11,24.5,46.6,7,7,0.1429,0.4286,0.944,1.0,7,7,0.1429,0.4286,1.0,1.0
1303173,22444,both_seen,True,False,True,False,same_feeder_ambiguous,7959 LEXINGTON PARK DR,COLO SPGS,13CW-11,13CW-11,13CW-11,20.1,36.8,7,7,0.1429,0.4286,0.944,1.0,7,7,0.1429,0.4286,1.0,1.0
1306023,22954,both_seen,True,False,True,False,same_feeder_ambiguous,448 W ROCKRIMMON BLVD APT A,COLO SPGS,12WN-22,12WN-22,12WN-22,34.6,85.5,7,7,0.1429,0.5714,0.8,0.444,7,7,0.1429,0.5714,0.889,1.0
1306818,25963,both_seen,True,False,True,False,same_feeder_ambiguous,717 N TEJON ST STE 200,COLO SPGS,12FT-2,12FT-2,12FT-2,15.6,28.7,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1306819,25963,both_seen,True,False,True,False,same_feeder_ambiguous,717 N TEJON ST STE 10,COLO SPGS,12FT-2,12FT-2,12FT-2,18.9,30.8,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1306820,25963,both_seen,True,False,True,False,same_feeder_ambiguous,"717 N TEJON ST, HSEMTR",COLO SPGS,12FT-2,12FT-2,12FT-2,12.6,27.1,7,7,0.1429,0.5714,1.0,1.0,7,7,0.1429,0.5714,1.0,1.0
1307442,7073,both_seen,True,False,True,False,same_feeder_ambiguous,2110 HOODOO DR,COLO SPGS,12OV-1,12OV-1,12OV-1,48.8,48.6,7,7,0.1429,0.5714,0.944,1.0,7,7,0.1429,0.5714,1.0,1.0
1307478,8291,both_seen,True,False,True,False,same_feeder_ambiguous,6635 FOXDALE CIR,COLO SPGS,12WN-22,12WN-22,12WN-22,18.6,66.0,7,7,0.1429,0.5714,0.944,0.778,7,7,0.1429,0.5714,1.0,1.0
1308082,8059,both_seen,True,False,True,False,same_feeder_ambiguous,210 W ROCKRIMMON BLVD APT G,COLO SPGS,12WN-22,12WN-22,12WN-22,28.0,30.8,7,7,0.1429,0.5714,0.963,0.667,7,7,0.1429,0.5714,0.889,1.0
1308084,8059,both_seen,True,False,True,False,same_feeder_ambiguous,210 W ROCKRIMMON BLVD APT H,COLO SPGS,12WN-22,12WN-22,12WN-22,13.8,44.6,7,7,0.1429,0.5714,0.963,0.667,7,7,0.1429,0.5714,0.889,1.0
1308515,8291,both_seen,True,False,True,False,same_feeder_ambiguous,6637 FOXDALE CIR,COLO SPGS,12WN-22,12WN-22,12WN-22,19.3,64.3,7,7,0.1429,0.5714,0.852,0.667,7,7,0.1429,0.5714,1.0,1.0
1308517,8291,both_seen,True,False,True,False,same_feeder_ambiguous,6639 FOXDALE CIR,COLO SPGS,12WN-22,12WN-22,12WN-22,31.1,76.8,7,7,0.1429,0.5714,0.87,0.778,7,7,0.1429,0.5714,1.0,1.0
1309034,8650,both_seen,True,False,True,False,same_feeder_ambiguous,127 DEL ORO CIR,COLO SPGS,12WN-22,12WN-22,12WN-22,13.5,115.7,7,7,0.1429,0.5714,0.704,0.556,7,7,0.1429,0.5714,1.0,1.0
1309035,8650,both_seen,True,False,True,False,same_feeder_ambiguous,133 DEL ORO CIR,COLO SPGS,12WN-22,12WN-22,12WN-22,41.0,135.1,7,7,0.1429,0.5714,0.704,0.556,7,7,0.1429,0.5714,1.0,1.0
1309037,8650,both_seen,True,False,True,False,same_feeder_ambiguous,139 DEL ORO CIR,COLO SPGS,12WN-22,12WN-22,12WN-22,19.1,112.6,7,7,0.1429,0.5714,0.704,0.556,7,7,0.1429,0.5714,1.0,1.0
1309502,8059,both_seen,True,False,True,False,same_feeder_ambiguous,242 W ROCKRIMMON BLVD APT A,COLO SPGS,12WN-22,12WN-22,12WN-22,12.2,57.0,7,7,0.1429,0.5714,0.981,1.0,7,7,0.1429,0.5714,1.0,1.0
1309504,8059,both_seen,True,False,True,False,same_feeder_ambiguous,242 W ROCKRIMMON BLVD APT C,COLO SPGS,12WN-22,12WN-22,12WN-22,31.1,77.2,7,7,0.1429,0.5714,0.889,0.889,7,7,0.1429,0.5714,1.0,1.0
1309505,8059,both_seen,True,False,True,False,same_feeder_ambiguous,242 W ROCKRIMMON BLVD APT B,COLO SPGS,12WN-22,12WN-22,12WN-22,9.3,52.4,7,7,0.1429,0.5714,0.981,1.0,7,7,0.1429,0.5714,1.0,1.0
1311026,5324,both_seen,True,False,True,False,same_feeder_ambiguous,4710 OLD STAGE RD,COLO SPGS,13BR-3,13BR-3,13BR-3,37.8,455.7,7,7,0.1429,0.2857,1.0,1.0,7,7,0.1429,0.2857,1.0,1.0
1138716,530638,both_seen,True,False,True,False,same_feeder_ambiguous,6571 ARABESQUE LOOP,COLO SPGS,12BG-23,12BG-23,12BG-23,21.9,101.3,15,14,0.1429,0.4286,0.844,0.889,13,12,0.0833,0.4167,0.833,1.0
1166258,530638,both_seen,True,False,True,False,same_feeder_ambiguous,624 E MONUMENT ST,COLO SPGS,,12BG-23,12BG-23,17565.2,17484.2,15,14,0.1429,0.4286,0.375,0.375,13,12,0.0833,0.4167,0.833,1.0
1262410,530638,both_seen,True,False,True,False,same_feeder_ambiguous,6575 ARABESQUE LOOP,COLO SPGS,12BG-23,12BG-23,12BG-23,32.8,119.6,15,14,0.1429,0.4286,0.844,0.889,13,12,0.0833,0.4167,0.833,1.0
1281589,530638,both_seen,True,False,True,False,same_feeder_ambiguous,6567 ARABESQUE LOOP,COLO SPGS,12BG-23,12BG-23,12BG-23,21.9,84.5,15,14,0.1429,0.4286,0.491,0.5,13,12,0.0833,0.4167,0.833,1.0
1066152,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4013 WHITTIER DR,COLO SPGS,12PV-2,12PV-2,12PV-2,14.6,108.7,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1081968,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4005 WHITTIER DR,COLO SPGS,12PV-2,12PV-2,12PV-2,32.1,152.6,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1083137,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4009 WHITTIER DR,COLO SPGS,12PV-2,12PV-2,12PV-2,36.6,134.4,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1083138,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4015 WHITTIER DR,COLO SPGS,12PV-2,12PV-2,12PV-2,6.8,94.1,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1087896,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4019 WHITTIER DR,COLO SPGS,12PV-2,12PV-2,12PV-2,19.0,77.7,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1088803,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4010 SHELLEY AVE,COLO SPGS,12PV-2,12PV-2,12PV-2,27.2,155.1,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1090624,15668,both_seen,True,False,True,False,same_feeder_ambiguous,4006 SHELLEY AVE,COLO SPGS,12PV-2,12PV-2,12PV-2,20.1,170.3,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1137034,15668,both_seen,True,False,True,False,same_feeder_ambiguous,"4011 WHITTIER DR, SPKG",COLO SPGS,12PV-2,12PV-2,12PV-2,30.4,111.7,14,14,0.1429,0.4286,0.923,0.889,13,13,0.0769,0.3846,1.0,1.0
1133165,260165,both_seen,True,False,True,False,same_feeder_ambiguous,1048 JACKS VALLEY RD,COLO SPGS,12AS-11,12AS-11,12AS-11,37.1,299.8,7,7,0.1429,0.4286,1.0,1.0,14,14,0.0714,0.2143,0.949,1.0
1136708,260165,both_seen,True,False,True,False,same_feeder_ambiguous,"1046 JACKS VALLEY RD, RESTROOM",COLO SPGS,12AS-11,12AS-11,12AS-11,80.1,323.7,7,7,0.1429,0.4286,1.0,1.0,14,14,0.0714,0.2143,0.949,1.0
1170118,10706,both_seen,True,False,True,False,same_feeder_ambiguous,2410 HAMLET LN APT B,COLO SPGS,13CW-12,13CW-12,13CW-12,19.4,73.7,7,7,0.1429,0.5714,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1170119,10706,both_seen,True,False,True,False,same_feeder_ambiguous,2410 HAMLET LN APT A,COLO SPGS,13CW-12,13CW-12,13CW-12,20.4,74.0,7,7,0.1429,0.5714,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1222349,10706,both_seen,True,False,True,False,same_feeder_ambiguous,2410 HAMLET LN APT D,COLO SPGS,13CW-12,13CW-12,13CW-12,22.0,73.2,7,7,0.1429,0.5714,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1270359,7993,both_seen,True,False,True,False,same_feeder_ambiguous,234 W ROCKRIMMON BLVD APT D,COLO SPGS,12WN-22,12WN-22,12WN-22,34.0,15.6,7,7,0.1429,0.5714,0.778,0.889,8,8,0.0,0.5,1.0,1.0
1298819,7993,both_seen,True,False,True,False,same_feeder_ambiguous,234 W ROCKRIMMON BLVD APT B,COLO SPGS,12WN-22,12WN-22,12WN-22,10.8,41.3,7,7,0.1429,0.5714,0.81,0.889,8,8,0.0,0.5,1.0,1.0
1298821,7993,both_seen,True,False,True,False,same_feeder_ambiguous,234 W ROCKRIMMON BLVD APT A,COLO SPGS,12WN-22,12WN-22,12WN-22,14.7,36.0,7,7,0.1429,0.5714,0.81,0.889,8,8,0.0,0.5,1.0,1.0
1308054,8033,both_seen,True,False,True,False,same_feeder_ambiguous,218 W ROCKRIMMON BLVD APT D,COLO SPGS,12WN-22,12WN-22,12WN-22,26.0,27.1,7,7,0.1429,0.5714,0.889,0.889,8,8,0.0,0.5,0.905,1.0
1308056,8033,both_seen,True,False,True,False,same_feeder_ambiguous,218 W ROCKRIMMON BLVD APT A,COLO SPGS,12WN-22,12WN-22,12WN-22,11.6,44.0,7,7,0.1429,0.5714,0.905,1.0,8,8,0.0,0.5,0.905,1.0
1308057,8033,both_seen,True,False,True,False,same_feeder_ambiguous,218 W ROCKRIMMON BLVD APT C,COLO SPGS,12WN-22,12WN-22,12WN-22,30.5,22.5,7,7,0.1429,0.5714,0.921,0.889,8,8,0.0,0.5,0.905,1.0
1136211,24172,both_seen,True,False,True,False,same_feeder_ambiguous,"2307 ROCKHURST BLVD, PHONE EQUIP",COLO SPGS,12C-3,12C-3,12C-3,8.9,166.1,29,29,0.1379,0.2069,0.6,0.667,19,19,0.2105,0.3158,0.778,1.0
1163953,24172,both_seen,True,False,True,False,same_feeder_ambiguous,"2002 COLLEGIATE DR, SPKG",COLO SPGS,12C-3,12C-3,12C-3,53.6,199.4,29,29,0.1379,0.2069,0.6,0.667,19,19,0.2105,0.3158,0.778,1.0
1209767,24172,both_seen,True,False,True,False,same_feeder_ambiguous,5004 STONEHILL RD,COLO SPGS,12C-3,12C-3,12C-3,26.4,335.3,29,29,0.1379,0.2069,0.439,0.444,19,19,0.2105,0.3158,0.37,0.333
1209768,24172,both_seen,True,False,True,False,same_feeder_ambiguous,4968 STONEHILL RD,COLO SPGS,12C-3,12C-3,12C-3,49.9,316.6,29,29,0.1379,0.2069,0.439,0.444,19,19,0.2105,0.3158,0.37,0.333
1209770,24172,both_seen,True,False,True,False,same_feeder_ambiguous,4895 STONEHILL RD,COLO SPGS,12C-3,12C-3,12C-3,28.0,207.1,29,29,0.1379,0.2069,0.639,0.778,19,19,0.2105,0.3158,0.778,1.0
1209772,24172,both_seen,True,False,True,False,same_feeder_ambiguous,1780 CORNERSTONE DR,COLO SPGS,12C-3,12C-3,12C-3,42.3,184.6,29,29,0.1379,0.2069,0.639,0.778,19,19,0.2105,0.3158,0.778,1.0
1273541,24888,both_seen,True,False,True,False,,,,,,,,,22,22,0.1364,0.1818,,,13,13,0.2308,0.3077,0.944,0.667
1273831,24888,both_seen,True,False,True,False,,,,,,,,,22,22,0.1364,0.1818,,,13,13,0.2308,0.3077,0.944,0.667
1282053,6927,both_seen,True,False,True,False,,,,,,,,,22,22,0.1364,0.2727,,,22,22,0.1364,0.2727,0.952,0.333
1282054,6927,both_seen,True,False,True,False,,,,,,,,,22,22,0.1364,0.2727,,,22,22,0.1364,0.2727,0.952,0.333
1289849,6927,both_seen,True,False,True,False,,,,,,,,,22,22,0.1364,0.2727,,,22,22,0.1364,0.2727,0.952,0.333
1063278,280649,both_seen,True,False,True,False,same_feeder_ambiguous,13210 PRIDE MOUNTAIN DR,COLO SPGS,12FH-11,12FH-11,12FH-11,23.8,97.7,15,15,0.1333,0.4,0.794,0.889,10,10,0.2,0.6,1.0,1.0
1063279,280649,both_seen,True,False,True,False,same_feeder_ambiguous,13150 PRIDE MOUNTAIN DR,COLO SPGS,12FH-11,12FH-11,12FH-11,70.9,122.4,15,15,0.1333,0.4,0.794,0.889,10,10,0.2,0.6,1.0,1.0
1063280,280649,both_seen,True,False,True,False,same_feeder_ambiguous,13120 PRIDE MOUNTAIN DR,COLO SPGS,12FH-11,12FH-11,12FH-11,98.8,149.2,15,15,0.1333,0.4,0.794,0.889,10,10,0.2,0.6,1.0,1.0
