BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1048004,349595,349596,12572,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,6706 BACKCOUNTRY LOOP,COLO SPGS,38.928855380000002,-104.652931640000006,12FR-32,-104.652931640000006,38.928855380000002,38.928827,-104.652931,3.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1057063,175356,172500,13739,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,"7803 VISTA CERRO AVE, E MTR",COLO SPGS,38.934268650000000,-104.682305690000007,12ST-22,-104.682305690000007,38.934268650000000,38.934268,-104.682305,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1186871,47004,75492,14424,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,344 PYRITE TER,COLO SPGS,38.827101339999999,-104.850322610000006,12SP-34,-104.850322610000006,38.827101339999999,38.8271,-104.850322,0.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1079095,5431,5428,17026,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,"202 MAIN ST, TELMTR",COLO SPGS,38.751977580000002,-104.743268380000004,12BY-34,-104.743268380000004,38.751977580000002,38.75154,-104.744223,96.0,False,OH21411,12BY-34,OH Transformer Bank,,38.752058959999999,-104.743984200000000,112.500000000000000,OH21422,12BY-34,OH Transformer Bank,,38.752518770000002,-104.743495690000003,25.000000000000000,62.7,63.3,same_feeder_ambiguous
1282485,27349,19389,17220,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,640 ROBINGLEN CT,COLO SPGS,38.763211589999997,-104.817477539999999,12JL-1,-104.817477539999999,38.763211589999997,38.763246,-104.817467,3.9,False,PD12486,12JL-1,UG Transformer Bank,RBMG-10,38.762932730000003,-104.817417320000004,25.000000000000000,PD12485,12JL-1,UG Transformer Bank,RBMG-9,38.763305809999999,-104.817965619999995,25.000000000000000,31.4,43.6,same_feeder_ambiguous
1071231,27374,27382,17272,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,4875 GOULET WAY,COLO SPGS,38.760821569999997,-104.732475010000002,13KE-71,-104.732475010000002,38.760821569999997,38.760859,-104.732475,4.2,False,PD7882,13KE-71,UG Transformer Bank,RPRR-39,38.761201659999998,-104.732428299999995,25.000000000000000,PD7881,13KE-71,UG Transformer Bank,RPRR-28,38.760597959999998,-104.732630569999998,25.000000000000000,42.5,28.3,same_feeder_ambiguous
1076760,145602,130227,18827,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,"3414 LUCKY LINDY LN, SPKG",COLO SPGS,38.779416980000001,-104.730633560000001,13KE-71,-104.730633560000001,38.779416980000001,38.779441,-104.730547,8.0,False,,,,,,,,,,,,,,,,,unknown_feeder
1089109,14423,14385,21336,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,"1323 SOARING EAGLE DR, LIGHTS",COLO SPGS,38.850661270000003,-104.702548759999999,12PF-5,-104.702548759999999,38.850661270000003,38.850775,-104.702455,15.0,False,PD2803,12PF-5,UG Transformer Bank,RCN-173,38.850546070000000,-104.702868780000003,50.000000000000000,PD2804,12PF-5,UG Transformer Bank,RCN-171,38.850893749999997,-104.702289500000006,25.000000000000000,30.5,34.2,same_feeder_ambiguous
1116653,13710,13656,22066,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,2120 CRYSTAL RIVER DR,COLO SPGS,38.862494239999997,-104.727284519999998,12PR-1,-104.727284519999998,38.862494239999997,38.862522,-104.72727,3.3,False,PD3446,12PR-1,UG Transformer Bank,RVL-183,38.862074139999997,-104.727061710000001,25.000000000000000,PD3996,12PR-1,UG Transformer Bank,RVL-191,38.863194950000000,-104.727263449999995,25.000000000000000,50.5,77.9,same_feeder_ambiguous
1121063,13060,13138,22870,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,"2848 N MURRAY BLVD, PHONE EQUIP",COLO SPGS,38.873319299999999,-104.748325120000004,13RI-2,-104.748325120000004,38.873319299999999,38.873115,-104.748024,34.6,False,PD12645,13RI-2,UG Transformer Bank,RSTT-4,38.873327730000000,-104.748396670000005,25.000000000000000,PD12646,13RI-2,UG Transformer Bank,RSTT-5,38.872507900000002,-104.748416599999999,25.000000000000000,6.3,90.6,same_feeder_ambiguous
1119059,10750,429852,23719,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,9218 TUNGSTEN HTS,COLO SPGS,38.914469939999996,-104.656762920000006,12FR-32,-104.656762920000006,38.914469939999996,38.9145,-104.656758,3.4,False,PD14826,12RM-4,UG Transformer Bank,CCCOM-1,38.898730630000003,-104.850330130000003,150.000000000000000,,,,,,,,16840.3,,unknown_feeder
1147446,2833,20942,27685,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,2612 1/2 E DALE ST,COLO SPGS,38.843805070000002,-104.779425040000007,13RI-1,-104.779425040000007,38.843805070000002,38.843827,-104.779398,3.4,False,UG11468,13RI-1,UG Transformer Bank,AEDL-1,38.843173620000002,-104.779449430000000,50.000000000000000,OH14329,13RI-1,OH Transformer Bank,,38.844342490000002,-104.779391029999999,50.000000000000000,70.2,59.8,same_feeder_ambiguous
1123978,12282,12286,28981,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,3524 N CASCADE AVE LOT 16,COLO SPGS,38.882644919999997,-104.823891579999994,13NP-4,-104.823891579999994,38.882644919999997,38.882676,-104.823891,3.5,False,UG10957,13NP-4,UG Transformer Bank,MSH-7,38.882668870000003,-104.824174220000003,25.000000000000000,UG10958,13NP-4,UG Transformer Bank,MSH-8,38.882689970000001,-104.823517319999993,25.000000000000000,24.6,32.8,same_feeder_ambiguous
1189766,4538,4532,33766,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,1804 FENMOOR PL,COLO SPGS,38.805256970000002,-104.834956649999995,12SP-35,-104.834956649999995,38.805256970000002,38.805295,-104.835025,7.3,False,OH29441,12SP-35,OH Transformer Bank,,38.804192430000001,-104.834879790000002,15.000000000000000,OH27306,12SP-35,OH Transformer Bank,,38.805170660000002,-104.835853900000004,25.000000000000000,118.6,78.3,same_feeder_ambiguous
1157830,17404,17344,37223,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,2840 S CIRCLE DR LOT 320,COLO SPGS,38.797595559999998,-104.791307630000006,13HK-2,-104.791307630000006,38.797595559999998,38.797621,-104.791282,3.6,False,UG10817,13HK-2,UG Transformer Bank,MGV-13,38.797057410000001,-104.791280060000005,37.500000000000000,UG10312,13HK-2,UG Transformer Bank,MGV-11,38.797989659999999,-104.791596290000001,25.000000000000000,59.9,50.5,same_feeder_ambiguous
1189994,21233,21254,43505,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,1112 W PIKES PEAK AVE,COLO SPGS,38.837071719999997,-104.842466529999996,13FV-3,-104.842466529999996,38.837071719999997,38.837123,-104.842337,12.6,False,OH30800,13FV-3,OH Transformer Bank,,38.837111550000003,-104.842032470000007,25.000000000000000,OH30800,13FV-3,OH Transformer Bank,,38.837111550000003,-104.842032470000007,25.000000000000000,37.9,37.9,same_feeder_ambiguous
1309915,6081,6067,58047,9,9,1,8,0.8889,0.7778,1.0,8,5,5,1.0,3750 COTTAGE DR,COLO SPGS,38.960953199999999,-104.756704369999994,13BG-3,-104.756704369999994,38.960953199999999,38.960994,-104.756704,4.5,False,PD572,13BG-3,UG Transformer Bank,RGV-118,38.960613680000002,-104.756748579999993,25.000000000000000,PD8432,13BG-3,UG Transformer Bank,RGV-169,38.961073769999999,-104.757327860000004,25.000000000000000,37.9,55.6,same_feeder_ambiguous
1005526,351,347,471,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,10395 ASPEN ST,GN MTN FLS,38.929499730000003,-105.011516549999996,12GM-4,-105.011516549999996,38.929499730000003,38.929025,-105.01222,80.6,False,OH50172,12GM-4,OH Transformer Bank,,38.928544389999999,-105.009654729999994,25.000000000000000,OH50151,12GM-4,OH Transformer Bank,,38.929684469999998,-105.012603659999996,25.000000000000000,192.9,96.3,same_feeder_ambiguous
1005076,11956,24827,1207,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,3835 PONY TRACKS DR,COLO SPGS,38.884872500000000,-104.705577379999994,12CL-11,-104.705577379999994,38.884872500000000,38.884914,-104.705577,4.6,False,PD7573,12CL-11,UG Transformer Bank,RCSR-81,38.885202049999997,-104.706241230000003,25.000000000000000,PD8572,12CL-11,UG Transformer Bank,RCSR-116,38.884880440000003,-104.704663519999997,25.000000000000000,68.1,79.1,same_feeder_ambiguous
1003542,11956,11954,1221,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,3754 PONY TRACKS DR,COLO SPGS,38.885234339999997,-104.706676389999998,12CL-11,-104.706676389999998,38.885234339999997,38.885203,-104.706675,3.5,False,PD7573,12CL-11,UG Transformer Bank,RCSR-81,38.885202049999997,-104.706241230000003,25.000000000000000,PD7577,12CL-11,UG Transformer Bank,RCSR-89,38.885180259999998,-104.707107550000003,25.000000000000000,37.8,37.8,same_feeder_ambiguous
1133034,46684,8437,1365,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"6213 WHETSTONE DR, PHONE EQUIP",COLO SPGS,38.928914229999997,-104.735331099999996,12BG-24,-104.735331099999996,38.928914229999997,38.924131,-104.736262,537.9,True,,,,,,,,PD14965,12AP-3,UG Transformer Bank,RAC-8,38.924719179999997,-104.736055759999999,25.000000000000000,,470.7,unknown_feeder
1004359,13274,13311,1376,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"2669 FREDRICKSBURG DR, SPKG",COLO SPGS,38.870516709999997,-104.708443919999993,13PR-4,-104.708443919999993,38.870516709999997,38.870504,-104.708493,4.5,False,PD3223,13PR-4,UG Transformer Bank,RCHN-40,38.870425660000002,-104.708668660000001,25.000000000000000,PD3224,13PR-4,UG Transformer Bank,RCHN-39,38.869839650000003,-104.708663740000006,25.000000000000000,21.9,77.7,same_feeder_ambiguous
1004836,9983,23915,1712,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,6015 EMMA LN,COLO SPGS,38.907170309999998,-104.706557979999999,12ST-4,-104.706557979999999,38.907170309999998,38.907208,-104.706547,4.3,False,PD2913,12ST-4,UG Transformer Bank,RSHR-108,38.907020469999999,-104.706301170000003,25.000000000000000,PD2912,12ST-4,UG Transformer Bank,RSHR-109,38.907250929999996,-104.706198959999995,25.000000000000000,27.8,32.3,same_feeder_ambiguous
1119481,396227,430002,1749,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,5712 DAKAN LOOP,COLO SPGS,38.913548089999999,-104.657736810000003,12FR-32,-104.657736810000003,38.913548089999999,38.91357,-104.657738,2.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1006685,23950,23909,2176,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,6050 DESOTO DR,COLO SPGS,38.906913480000000,-104.706986209999997,12ST-4,-104.706986209999997,38.906913480000000,38.906931,-104.707006,2.6,False,PD8248,12ST-4,UG Transformer Bank,RSHR-110,38.906595150000001,-104.707163760000000,25.000000000000000,PD2915,12ST-4,UG Transformer Bank,RSHR-112,38.907394629999999,-104.707206740000004,25.000000000000000,38.6,56.8,same_feeder_ambiguous
1025254,12705,25132,2561,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,3155 OX CART DR,COLO SPGS,38.877775249999999,-104.705822789999999,13PR-4,-104.705822789999999,38.877775249999999,38.877791,-104.705825,1.8,False,PD2742,13PR-4,UG Transformer Bank,RCSR-30,38.877351439999998,-104.705866459999996,25.000000000000000,PD8606,13PR-4,UG Transformer Bank,RCSR-74,38.878250649999998,-104.707176189999998,25.000000000000000,47.3,128.5,same_feeder_ambiguous
1023258,145275,235200,3474,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,5114 BALSAM ST,COLO SPGS,38.924300959999997,-104.731331819999994,12AP-1,-104.731331819999994,38.924300959999997,38.924245,-104.731331,6.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1132993,278401,168318,4270,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"7796 COWPOKE RD, PHONE EQUIP",COLO SPGS,38.949376350000001,-104.694425809999998,12FR-31,-104.694425809999998,38.949376350000001,38.949362,-104.694314,9.8,False,,,,,,,,,,,,,,,,,unknown_feeder
1013186,375723,23402,4310,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"5922 RANGEWOOD DR, PHONE EQUIPMENT",COLO SPGS,38.920501500000000,-104.737403160000000,12AP-3,-104.737403160000000,38.920501500000000,38.920606,-104.737089,29.6,False,PD7351,12AP-3,UG Transformer Bank,RAM-2,38.920392159999999,-104.736825679999995,25.000000000000000,PD7351,12AP-3,UG Transformer Bank,RAM-2,38.920392159999999,-104.736825679999995,25.000000000000000,51.4,51.4,same_feeder_ambiguous
1270148,1870,378268,4364,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,111 BECKERS LN,MANITOU,38.860858440000001,-104.892151729999995,13FV-1,-104.892151729999995,38.860858440000001,38.860597,-104.892042,30.6,False,OH31363,13FV-1,OH Transformer Bank,,38.860805820000003,-104.891854699999996,15.000000000000000,,,,,,,,26.4,,unknown_feeder
1015390,350091,350092,4365,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,3150 SPIRIT WIND HTS,COLO SPGS,38.876781850000000,-104.867182069999998,12FT-1,-104.867182069999998,38.876781850000000,38.876781,-104.867182,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1095103,390688,390689,4764,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,6653 VISTANCIA AVE,COLO SPGS,38.891089639999997,-104.704379610000004,12ST-3,-104.704379610000004,38.891089639999997,38.891063,-104.70438,3.0,False,,,,,,,,,,,,,,,,,unknown_feeder
1135976,195839,263050,5147,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"6759 SANDYFORD LN, PHONE EQUIP",COLO SPGS,38.928315439999999,-104.707319170000005,12ST-1,-104.707319170000005,38.928315439999999,38.92833,-104.707286,3.3,False,,,,,,,,,,,,,,,,,unknown_feeder
1020669,9073,9027,5850,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,5790 CORINTH DR,COLO SPGS,38.918651189999999,-104.730929250000003,12AP-3,-104.730929250000003,38.918651189999999,38.918777,-104.731061,18.0,False,PD10299,12AP-3,UG Transformer Bank,RSDS-130,38.918613059999998,-104.730709779999998,25.000000000000000,PD10298,12AP-3,UG Transformer Bank,RSDS-129,38.918990190000002,-104.731104529999996,25.000000000000000,19.5,40.6,same_feeder_ambiguous
1022790,449229,449228,6473,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,5031 AMAZONITE DR,COLO SPGS,38.900476670000003,-104.674301689999993,12ST-23,-104.674301689999993,38.900476670000003,38.90048,-104.674304,0.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1040672,22392,22423,7693,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,4965 BRADDOCK DR,COLO SPGS,38.947544950000001,-104.735283690000003,12BG-21,-104.735283690000003,38.947544950000001,38.947518,-104.735256,3.8,False,PD7990,12BG-21,UG Transformer Bank,RFS-10,38.947839199999997,-104.734777570000006,25.000000000000000,PD15138,12BG-21,UG Transformer Bank,RFS-24,38.947141109999997,-104.734748470000000,25.000000000000000,54.6,64.5,same_feeder_ambiguous
1034849,7483,7514,8569,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,6806 DREAM WEAVER DR,COLO SPGS,38.934968290000000,-104.742273119999993,13BG-1,-104.742273119999993,38.934968290000000,38.934871,-104.742216,11.9,False,PD15483,13BG-1,UG Transformer Bank,RNW-35,38.934946920000002,-104.742457099999996,25.000000000000000,PD15484,13BG-1,UG Transformer Bank,RNW-37,38.934656330000003,-104.741812220000000,25.000000000000000,16.1,52.8,same_feeder_ambiguous
1041457,6408,6372,8867,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,8345 PEPPERRIDGE DR,COLO SPGS,38.953042210000000,-104.748497029999996,13BG-3,-104.748497029999996,38.953042210000000,38.953069,-104.748506,3.1,False,PD1291,13BG-3,UG Transformer Bank,VRM-37,38.952778770000002,-104.748848190000004,25.000000000000000,PD1290,13BG-3,UG Transformer Bank,VRM-36,38.953266739999997,-104.748845169999996,25.000000000000000,42.2,39.1,same_feeder_ambiguous
1032790,370316,370315,9147,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,3215 RED CAVERN RD,COLO SPGS,38.993923029999998,-104.772510359999998,12KC-12,-104.772510359999998,38.993923029999998,38.993923,-104.77251,0.0,False,,,,,,,,,,,,,,,,,unknown_feeder
1037142,23585,9300,10220,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,5787 UNCOMPAHGRE ST,COLO SPGS,38.916116140000000,-104.711403410000003,12ST-21,-104.711403410000003,38.916116140000000,38.916097,-104.711432,3.3,False,PD15551,12ST-21,UG Transformer Bank,RRV-30,38.916516729999998,-104.711447620000001,50.000000000000000,PD15425,12ST-21,UG Transformer Bank,RRV-28,38.915868930000002,-104.711562650000005,25.000000000000000,44.7,30.7,same_feeder_ambiguous
1041827,7825,7870,11313,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,4259 RED DESERT PL,COLO SPGS,38.931070079999998,-104.749988439999996,13BG-1,-104.749988439999996,38.931070079999998,38.931032,-104.749922,7.1,False,PD13114,13BG-1,UG Transformer Bank,RNW-56,38.931390929999999,-104.749930669999998,50.000000000000000,PD13115,13BG-1,UG Transformer Bank,RNW-55,38.930938630000000,-104.749530640000003,25.000000000000000,36.0,42.2,same_feeder_ambiguous
1057413,14138,20530,13813,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"1506 MCARTHUR AVE, PHONE EQUIP",COLO SPGS,38.854382129999998,-104.784973280000003,12PJ-2,-104.784973280000003,38.854382129999998,38.854443,-104.784979,6.8,False,PD10535,12PJ-2,UG Transformer Bank,CPPK-4,38.854947199999998,-104.785577250000003,150.000000000000000,OH12249,12PJ-2,OH Transformer Bank,,38.854678980000003,-104.783440130000002,15.000000000000000,81.8,136.8,same_feeder_ambiguous
1059836,22069,22066,14063,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,2527 WILLOW GLEN DR,COLO SPGS,38.972281879999997,-104.779591580000002,12KC-11,-104.779591580000002,38.972281879999997,38.972282,-104.779591,0.1,False,PD14989,12KC-11,UG Transformer Bank,RPCGC-20,38.972745300000000,-104.779804229999996,50.000000000000000,PD14989,12KC-11,UG Transformer Bank,RPCGC-20,38.972745300000000,-104.779804229999996,50.000000000000000,54.7,54.7,same_feeder_ambiguous
1061976,21998,21995,14239,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,1890 QUEENS CANYON CT,COLO SPGS,39.009575120000001,-104.795089320000002,12NG-21,-104.795089320000002,39.009575120000001,39.009582,-104.795053,3.2,False,PD16491,12NG-21,UG Transformer Bank,RTNG-41,39.009146020000003,-104.794455569999997,50.000000000000000,PD16492,12NG-21,UG Transformer Bank,RTNG-40,39.009362609999997,-104.795446699999999,25.000000000000000,72.6,38.9,same_feeder_ambiguous
1088120,16033,16015,14607,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,4272 COOLWATER DR,COLO SPGS,38.821503229999998,-104.735051440000007,13PV-4,-104.735051440000007,38.821503229999998,38.821503,-104.735119,5.9,False,PD15863,13PV-4,UG Transformer Bank,RVSC-65,38.821562980000003,-104.735757329999998,25.000000000000000,PD15864,13PV-4,UG Transformer Bank,RVSC-64,38.822052550000002,-104.735409829999995,25.000000000000000,61.5,68.5,same_feeder_ambiguous
1155450,18933,18959,14628,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"3375 GLENARM RD, PMPHSE",COLO SPGS,38.771552960000001,-104.765396969999998,12BY-33,-104.765396969999998,38.771552960000001,38.770338,-104.764745,146.4,True,,,,,,,,UG14351,12BY-33,UG Transformer Bank,MLDM-2,38.771068649999997,-104.765225169999994,25.000000000000000,,55.9,unknown_feeder
1059849,94047,3371,14676,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"124 STANFORD ST, PHONE EQUIP",COLO SPGS,38.835234069999998,-104.764628999999999,12AR-2,-104.764628999999999,38.835234069999998,38.835233,-104.764602,2.3,False,OH19239,12AR-2,OH Transformer Bank,,38.835363819999998,-104.765874830000001,25.000000000000000,OH19231,12AR-2,OH Transformer Bank,,38.834624730000002,-104.765886289999997,25.000000000000000,108.9,128.3,same_feeder_ambiguous
1083674,26240,26239,14720,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,4161 VERNAL CIR,COLO SPGS,38.824466039999997,-104.736807380000002,13PV-4,-104.736807380000002,38.824466039999997,38.824482,-104.73681,1.8,False,PD7662,13PV-4,UG Transformer Bank,RVSC-14,38.824629049999999,-104.736330019999997,25.000000000000000,PD7661,13PV-4,UG Transformer Bank,RVSC-13,38.824680080000000,-104.737083999999996,25.000000000000000,45.2,33.8,same_feeder_ambiguous
1061408,20666,181759,15168,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"2506 W SAINT VRAIN ST, B",COLO SPGS,38.851649479999999,-104.858676480000000,13Y-1,-104.858676480000000,38.851649479999999,38.851649,-104.858676,0.1,False,OH33247,13Y-1,OH Transformer Bank,,38.851727439999998,-104.858247219999996,25.000000000000000,OH33247,13Y-1,OH Transformer Bank,,38.851727439999998,-104.858247219999996,25.000000000000000,38.2,38.2,same_feeder_ambiguous
1068313,384031,383573,16496,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"11903 HAWK STONE DR, SPKG",COLO SPGS,39.006526000000001,-104.783791010000002,12FH-13,-104.783791010000002,39.006526000000001,39.006508,-104.783679,9.9,False,,,,,,,,,,,,,,,,,unknown_feeder
1079891,26311,26310,17847,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,4218 GRASSY CT,COLO SPGS,38.821707089999997,-104.748373139999998,12PV-2,-104.748373139999998,38.821707089999997,38.821723,-104.748375,1.8,False,PD8871,12PV-2,UG Transformer Bank,RTRA-42,38.821453150000004,-104.748766169999996,25.000000000000000,PD8870,12PV-2,UG Transformer Bank,RTRA-41,38.821435379999997,-104.748147040000006,25.000000000000000,44.2,36.0,same_feeder_ambiguous
1267665,10188,10180,18217,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,2550 RAMSGATE TER,COLO SPGS,38.905118710000004,-104.875490999999997,13IP-3,-104.875490999999997,38.905118710000004,38.905197,-104.87544,9.8,False,PD1467,13IP-3,UG Transformer Bank,VRMS-12,38.905382390000000,-104.875881370000002,25.000000000000000,PD1466,13IP-3,UG Transformer Bank,VRMS-10,38.905457490000003,-104.875056720000003,25.000000000000000,44.7,53.2,same_feeder_ambiguous
1093244,18022,26992,19573,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,4317 MOONBEAM DR,COLO SPGS,38.787557630000002,-104.748546460000000,13KE-73,-104.748546460000000,38.787557630000002,38.787589,-104.748551,3.5,False,UG13126,13KE-73,UG Transformer Bank,RPH-11,38.787577149999997,-104.748309689999999,15.000000000000000,UG13131,13KE-73,UG Transformer Bank,RPH-10,38.787572760000003,-104.748822070000003,15.000000000000000,20.6,23.9,same_feeder_ambiguous
1089627,14360,14339,21005,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"1210 SOARING EAGLE DR, SPKG",COLO SPGS,38.851153640000000,-104.704393650000000,12PF-5,-104.704393650000000,38.851153640000000,38.851154,-104.704394,0.1,False,PD2632,12PF-5,UG Transformer Bank,RCN-160,38.851168489999999,-104.704287510000000,25.000000000000000,PD2631,12PF-5,UG Transformer Bank,RCN-149,38.851406140000002,-104.704605779999994,25.000000000000000,9.3,33.6,same_feeder_ambiguous
1088661,14558,14744,21355,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,1095 WESTERN DR LOT 11,COLO SPGS,38.849413349999999,-104.695817770000005,12CL-13,-104.695817770000005,38.849413349999999,38.847048,-104.695402,265.5,True,UG5772,12CL-13,UG Transformer Bank,MCH-42,38.849030980000002,-104.695993540000003,25.000000000000000,UG5753,12CL-13,UG Transformer Bank,MCH-11,38.847066560000002,-104.695276759999999,25.000000000000000,45.2,265.1,same_feeder_ambiguous
1096000,390699,396060,23419,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,1258 ALMAGRE HTS,COLO SPGS,38.882859740000001,-104.851178880000006,12FT-1,-104.851178880000006,38.882859740000001,38.882858,-104.85121,2.7,False,,,,,,,,,,,,,,,,,unknown_feeder
1132492,391359,391357,23525,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"3016 VIRGA LOOP, STLITE",COLO SPGS,38.876826860000001,-104.852310360000004,12FT-1,-104.852310360000004,38.876826860000001,38.876818,-104.852292,1.9,False,,,,,,,,,,,,,,,,,unknown_feeder
1124384,2431,2452,23773,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,1319 COOPER AVE,COLO SPGS,38.852903490000003,-104.834634420000000,12FT-4,-104.834634420000000,38.852903490000003,38.852938,-104.834634,3.8,False,OH2542,12FT-4,OH Transformer Bank,,38.853123310000001,-104.834350240000006,25.000000000000000,OH25148,12FT-4,OH Transformer Bank,,38.852796040000001,-104.833913929999994,25.000000000000000,34.7,63.5,same_feeder_ambiguous
1183770,280966,24453,23820,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"4388 MONTEBELLO DR, CV",COLO SPGS,38.896524739999997,-104.754960749999995,13RI-4,-104.754960749999995,38.896524739999997,38.896443,-104.754755,20.0,False,,,,,,,,UG2062,13RI-4,UG Transformer Bank,RVG-63,38.896925779999997,-104.755032389999997,25.000000000000000,,45.0,unknown_feeder
1112474,14625,25871,27389,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,"5102 GALLEY RD, PRKLTS",COLO SPGS,38.848637570000001,-104.735596950000001,13PV-3,-104.735596950000001,38.848637570000001,38.848554,-104.735685,12.0,False,UG5045,13PV-3,UG Transformer Bank,MCP-4,38.848654990000000,-104.735681220000004,37.500000000000000,UG5061,13PV-3,UG Transformer Bank,MCP-19,38.849710780000002,-104.736905849999999,25.000000000000000,7.6,164.6,same_feeder_ambiguous
1119131,425115,429851,28729,8,8,1,7,0.875,0.75,1.0,7,5,5,1.0,5748 DAKAN LOOP,COLO SPGS,38.914320410000002,-104.657410589999998,12FR-32,-104.657410589999998,38.914320410000002,38.91432,-104.657412,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
